mot_cible,contexte_complet,fichier,speaker,chamber,party,year,date
monetary_policy,banking including deposit insurance federal monetary policy 2 bank capital markets activities,A000217.json,Mr. ARMEY,House,R,1995,1995-01-04
monetary_policy,expect deal broad national policy monetary policy broad national tax policy want,C000813.json,Mr. COVERDELL,Senate,R,1995,1995-01-12
monetary_policy,treasury going year mexico bad monetary policy gentlewoman s understanding,K000270.json,Mr. KLINK,House,D,1995,1995-01-17
monetary_policy,asleep federal reserve board conduct monetary policy country substantial impact virtually american,D000432.json,Mr. DORGAN,Senate,D,1995,1995-01-23
monetary_policy,study issues federal reserve board monetary policy soon class fast asleep federal,D000432.json,Mr. DORGAN,Senate,D,1995,1995-01-23
monetary_policy,assure senator north dakota issue monetary policy aired fully dorgan amendment tabled,M000019.json,Mr. MACK,Senate,R,1995,1995-01-23
monetary_policy,questions questions fed s operation monetary policy ve concerned long time fed,M000019.json,Mr. MACK,Senate,R,1995,1995-01-23
monetary_policy,dakota raises worthwhile points formulation monetary policy ought interest right raise questions,M000019.json,Mr. MACK,Senate,R,1995,1995-01-23
monetary_policy,strictly challenging role fed setting monetary policy making politically accountable congress costs,S000320.json,Mr. SHELBY,Senate,R,1995,1995-01-23
monetary_policy,encouraging lack confidence united states monetary policy dollar amendment unwise myopic misplaced,S000320.json,Mr. SHELBY,Senate,R,1995,1995-01-23
monetary_policy,pegged federal funds rate loose monetary policy set politically influenced decisionmaking process,S000320.json,Mr. SHELBY,Senate,R,1995,1995-01-23
monetary_policy,values reflect international confidence conduct monetary policy simply fed s pegged federal,S000320.json,Mr. SHELBY,Senate,R,1995,1995-01-23
monetary_policy,interests rates determined u s monetary policy fed decisions vacuum long term,S000320.json,Mr. SHELBY,Senate,R,1995,1995-01-23
monetary_policy,amendment represents rough attempt influence monetary policy short term political purposes successful,S000320.json,Mr. SHELBY,Senate,R,1995,1995-01-23
monetary_policy,testifying committee federal reserve engaging monetary policy decisionmaking amendment public accountability mr,S000320.json,Mr. SHELBY,Senate,R,1995,1995-01-23
monetary_policy,stability country cries public input monetary policy decisionmaking misapprehend necessary role central,S000320.json,Mr. SHELBY,Senate,R,1995,1995-01-23
monetary_policy,independent role federal reserve setting monetary policy remains critical long term stability,S000320.json,Mr. SHELBY,Senate,R,1995,1995-01-23
monetary_policy,bearing foregoing b rule relating monetary policy proposed promulgated board governors federal,R000460.json,Mr. ROTH,Senate,R,1995,1995-01-27
monetary_policy,bearing foregoing b rule relating monetary policy proposed promulgated board governors federal,R000460.json,Mr. ROTH,Senate,R,1995,1995-01-27
monetary_policy,investors away devaluation forced bad monetary policy mistakes mexico confidence loan package,C000858.json,Mr. CRAIG,Senate,R,1995,1995-01-27
monetary_policy,hopkins university researched written extensively monetary policy use currency boards number cogent,C000858.json,Mr. CRAIG,Senate,R,1995,1995-01-27
monetary_policy,wall street interesting question makes monetary policy country controls currency united states,D000191.json,Mr. DEFAZIO,House,D,1995,1995-01-31
monetary_policy,going raise interest rates tighten monetary policy raising discount rate gain raised,V000087.json,Mr. VENTO,House,D,1995,1995-02-01
monetary_policy,fed losing capacity deal responsibility monetary policy raising rates tightening monetary policy,V000087.json,Mr. VENTO,House,D,1995,1995-02-01
monetary_policy,monetary policy raising rates tightening monetary policy necessary mr speaker hope federal,V000087.json,Mr. VENTO,House,D,1995,1995-02-01
monetary_policy,economic recovery begun fed kept monetary policy tight order growth slow time,M000834.json,Mr. MOAKLEY,House,D,1995,1995-02-01
monetary_policy,amendments constitution morning think going monetary policy constitution fitting technicalities amendments double,F000062.json,Ms. FEINSTEIN,Senate,D,1995,1995-02-01
monetary_policy,limited role world war ii monetary policy new deal ended depression unfortunately,S000423.json,Mr. SIMON,Senate,D,1995,1995-02-01
monetary_policy,room today actually cast votes monetary policy interest rates appointed anybody confirmed,D000432.json,Mr. DORGAN,Senate,D,1995,1995-02-01
monetary_policy,operates secret saying let politics monetary policy saying senator utah handle senator,D000432.json,Mr. DORGAN,Senate,D,1995,1995-02-01
monetary_policy,dilemma hope days reconciliation country monetary policy created fashioned interest serves mr,D000432.json,Mr. DORGAN,Senate,D,1995,1995-02-02
monetary_policy,stabilization program policy steps include monetary policy stance considerably tighter 1995 year,H000463.json,Mr. HELMS,Senate,R,1995,1995-02-02
monetary_policy,efforts austerity programs lead tighter monetary policy higher inflation high unemployment mexico,H000463.json,Mr. HELMS,Senate,R,1995,1995-02-02
monetary_policy,government owned facilities conduct stringent monetary policy time establishment 18 billion facility,H000463.json,Mr. HELMS,Senate,R,1995,1995-02-02
monetary_policy,ought ought american people notion monetary policy constructed country people constituency big,D000432.json,Mr. DORGAN,Senate,D,1995,1995-02-02
monetary_policy,bill says following ought vote monetary policy country room locked unlocked accountable,D000432.json,Mr. DORGAN,Senate,D,1995,1995-02-02
monetary_policy,door decisions money agree suggestion monetary policy conducted outside view american public,D000432.json,Mr. DORGAN,Senate,D,1995,1995-02-02
monetary_policy,yesterday sure tomorrow terms decisions monetary policy decisions bunch politicians think cigars,D000432.json,Mr. DORGAN,Senate,D,1995,1995-02-02
monetary_policy,mexico virtually helpless ability manage monetary policy structural debt problem mr president,S000320.json,Mr. SHELBY,Senate,R,1995,1995-02-02
monetary_policy,treasury secretary involved fiscal policy monetary policy left hand fiscal policy right,D000432.json,Mr. DORGAN,Senate,D,1995,1995-02-02
monetary_policy,s economy requires use fiscal monetary policy encourage economic growth moderate destructive,S000064.json,Mr. SARBANES,Senate,D,1995,1995-02-03
monetary_policy,learned 50 years flexible fiscal monetary policy responding business cycle downturns result,S000064.json,Mr. SARBANES,Senate,D,1995,1995-02-03
monetary_policy,force government try rely entirely monetary policy promote dual objective adequate growth,S000064.json,Mr. SARBANES,Senate,D,1995,1995-02-03
monetary_policy,success think consequence combination fiscal monetary policy process countries putting analysis united,S000064.json,Mr. SARBANES,Senate,D,1995,1995-02-03
monetary_policy,10 c subcommittee domestic international monetary policy total 20 majority 11 minority,L000169.json,Mr. LEACH,House,R,1995,1995-02-03
monetary_policy,thereto vi matters relating domestic monetary policy agencies directly indirectly affect domestic,L000169.json,Mr. LEACH,House,R,1995,1995-02-03
monetary_policy,agencies directly indirectly affect domestic monetary policy including effect policy financial actions,L000169.json,Mr. LEACH,House,R,1995,1995-02-03
monetary_policy,insurance programs subcommittee domestic international monetary policy c jurisdiction subcommittee domestic international,L000169.json,Mr. LEACH,House,R,1995,1995-02-03
monetary_policy,consumer credit subcommittee domestic international monetary policy subcommittee capital markets securities government,L000169.json,Mr. LEACH,House,R,1995,1995-02-03
monetary_policy,quoted proposition successful lines fact monetary policy fiscal policy addressed concern senator,T000457.json,Mr. THOMPSON,Senate,R,1995,1995-02-03
monetary_policy,long term interest rates easier monetary policy 6 possible design multi year,M001054.json,Mr. MOYNIHAN,Senate,D,1995,1995-02-03
monetary_policy,university california economists main finding monetary policy source postwar recoveries limited fiscal,S000423.json,Mr. SIMON,Senate,D,1995,1995-02-03
monetary_policy,california economists says main finding monetary policy source postwar recoveries recovery interest,S000423.json,Mr. SIMON,Senate,D,1995,1995-02-03
monetary_policy,c jurisdiction subcommittee domestic international monetary policy extends includes matters relating multilateral,L000169.json,Mr. LEACH,House,R,1995,1995-02-03
monetary_policy,1992 provides ample evidence failure monetary policy bring economy significantly recession acting,B000711.json,Ms. BOXER,Senate,D,1995,1995-02-06
monetary_policy,institution free respond economic crisis monetary policy congress hands tied minority pending,B000711.json,Ms. BOXER,Senate,D,1995,1995-02-06
monetary_policy,general commercial policies 4 international monetary policy including u s participation international,H000463.json,Mr. HELMS,Senate,R,1995,1995-02-07
monetary_policy,cycle help automatic fiscal stabilizers monetary policy affects economy indirectly notoriously long,M001111.json,Ms. MURRAY,Senate,D,1995,1995-02-08
monetary_policy,offset fiscal year words independent monetary policy decisions federal reserve require immediate,M001111.json,Ms. MURRAY,Senate,D,1995,1995-02-08
monetary_policy,probe clearly political events shocks monetary policy exchange rate governor mancera argued,B000382.json,Mr. BENNETT,Senate,R,1995,1995-02-09
monetary_policy,domestic transactions idea insulate domestic monetary policy impact international markets fact turn,B000382.json,Mr. BENNETT,Senate,R,1995,1995-02-09
monetary_policy,choice road taken simply tighten monetary policy conventional view means raising interest,B000382.json,Mr. BENNETT,Senate,R,1995,1995-02-09
monetary_policy,effects far reaching examination international monetary policy thought arcane mysteries dangerous ve,B000382.json,Mr. BENNETT,Senate,R,1995,1995-02-09
monetary_policy,sessions progress plans areas fiscal monetary policy privatization trade liberalization financial capital,H000114.json,Mr. HAMILTON,House,D,1995,1995-02-09
monetary_policy,fiscal police fall step tighter monetary policy order tame inflation inflation overvalued,H000114.json,Mr. HAMILTON,House,D,1995,1995-02-09
monetary_policy,virtue money extinguish tear reverse monetary policy flooded mexican economy pesos led,B000382.json,Mr. BENNETT,Senate,R,1995,1995-02-09
monetary_policy,cycle fiscal policy required aggravate monetary policy moderate swing economic activity described,M001054.json,Mr. MOYNIHAN,Senate,D,1995,1995-02-10
monetary_policy,years chart demonstrates flexible fiscal monetary policy responding business cycle downturns result,S000064.json,Mr. SARBANES,Senate,D,1995,1995-02-10
monetary_policy,offset fiscal year words independent monetary policy decisions federal reserve require immediate,S000064.json,Mr. SARBANES,Senate,D,1995,1995-02-10
monetary_policy,cycle help automatic fiscal stabilizers monetary policy affects economy indirectly notoriously long,S000064.json,Mr. SARBANES,Senate,D,1995,1995-02-10
monetary_policy,government s capacity fiscal policy monetary policy restrain business cycle economy steady,M001054.json,Mr. MOYNIHAN,Senate,D,1995,1995-02-13
monetary_policy,resolution asks treasury provide information monetary policy mexico including potential devaluation plans,M000019.json,Mr. MACK,Senate,R,1995,1995-02-14
monetary_policy,noted lincoln sophisticated student banking monetary policy arguing political career duty imperative,H000981.json,Mr. HUNTER,House,R,1995,1995-02-21
monetary_policy,cutting government spending pursuing tight monetary policy raising short term interest rates,P000193.json,Mr. PELL,Senate,D,1995,1995-02-22
monetary_policy,conduct hearing federal reserve s monetary policy report 1995,H000338.json,Mr. HATCH,Senate,R,1995,1995-02-22
monetary_policy,ballyhoo longer important federal reserve monetary policy offset disappearance lowering interest rates,M001054.json,Mr. MOYNIHAN,Senate,D,1995,1995-02-22
monetary_policy,hard times looked episodes world monetary policy went way fiscal policy found,M001054.json,Mr. MOYNIHAN,Senate,D,1995,1995-02-22
monetary_policy,way fiscal policy found case monetary policy dominate mr friedman said favors,M001054.json,Mr. MOYNIHAN,Senate,D,1995,1995-02-22
monetary_policy,administration federal reserve officials question monetary policy handle task reviving economy recession,M001054.json,Mr. MOYNIHAN,Senate,D,1995,1995-02-22
monetary_policy,issue banking system federal reserve monetary policy took long time monetary policy,M001054.json,Mr. MOYNIHAN,Senate,D,1995,1995-02-22
monetary_policy,monetary policy took long time monetary policy think instrument big drop gdp,M001054.json,Mr. MOYNIHAN,Senate,D,1995,1995-02-22
monetary_policy,order offset assumes fiscal policy monetary policy know federal reserve ability raise,T000457.json,Mr. THOMPSON,Senate,R,1995,1995-02-24
monetary_policy,fed responsible determining country s monetary policy fomc consists 7 member board,T000350.json,Mr. TRAFICANT,House,D,1995,1995-02-24
monetary_policy,speaker understand sensitivity fed treat monetary policy understand need apolitical decisionmaking fomc,T000350.json,Mr. TRAFICANT,House,D,1995,1995-02-24
monetary_policy,offset fiscal year words independent monetary policy decisions federal reserve require immediate,S000064.json,Mr. SARBANES,Senate,D,1995,1995-02-24
monetary_policy,cycle help automatic fiscal stabilizers monetary policy affects economy indirectly notoriously long,S000064.json,Mr. SARBANES,Senate,D,1995,1995-02-24
monetary_policy,entire nation regulating economy formulation monetary policy needless wields immense power typical,T000350.json,Mr. TRAFICANT,House,D,1995,1995-02-24
monetary_policy,offset fiscal year words independent monetary policy decisions federal reserve require immediate,S000064.json,Mr. SARBANES,Senate,D,1995,1995-02-27
monetary_policy,cycle help automatic fiscal stabilizers monetary policy affects economy indirectly notoriously long,S000064.json,Mr. SARBANES,Senate,D,1995,1995-02-27
monetary_policy,administration federal reserve officials question monetary policy handle task reviving economy recession,B001210.json,Mr. BYRD,Senate,D,1995,1995-02-27
monetary_policy,hard times looked episodes world monetary policy went way fiscal policy found,B001210.json,Mr. BYRD,Senate,D,1995,1995-02-27
monetary_policy,way fiscal policy found case monetary policy dominate mr friedman said favors,B001210.json,Mr. BYRD,Senate,D,1995,1995-02-27
monetary_policy,little stimulus said page s3171 monetary policy bolster u s economy tough,B001210.json,Mr. BYRD,Senate,D,1995,1995-02-27
monetary_policy,significant feedback effects possible shifts monetary policy able fully offset downward macroeconomic,B001210.json,Mr. BYRD,Senate,D,1995,1995-02-27
monetary_policy,offset fiscal year words independent monetary policy decisions federal reserve require immediate,B001210.json,Mr. BYRD,Senate,D,1995,1995-02-27
monetary_policy,cycle help automatic fiscal stabilizers monetary policy affects economy indirectly notoriously long,B001210.json,Mr. BYRD,Senate,D,1995,1995-02-27
monetary_policy,ballyhoo longer important federal reserve monetary policy offset disappearance lowering interest rates,B001210.json,Mr. BYRD,Senate,D,1995,1995-02-27
monetary_policy,small recession big big disaster monetary policy solve small problems big ones,C000705.json,Mr. CONRAD,Senate,D,1995,1995-02-28
monetary_policy,rates answer problem mexico depoliticize monetary policy trade policy time 1830,K000306.json,Mr. KOLBE,House,R,1995,1995-03-01
monetary_policy,issues exempted effect bill basis monetary policy issues exempted,W000207.json,Mr. WATT,House,D,1995,1995-03-01
monetary_policy,deal equally important small businesses monetary policy issues issues assuring banks investing,W000207.json,Mr. WATT,House,D,1995,1995-03-01
monetary_policy,banking agencies provisions bill exempt monetary policy issues submit colleagues issues banking,W000207.json,Mr. WATT,House,D,1995,1995-03-01
monetary_policy,steps assuring independence central bank monetary policy stabilize currency regain access market,R000229.json,Mr. RICHARDSON,House,D,1995,1995-03-01
monetary_policy,agreement hopeful issues taken consideration monetary policy peso people mexico human rights,V000087.json,Mr. VENTO,House,D,1995,1995-03-01
monetary_policy,committed stringent program based tight monetary policy negative real money growth budget,R000229.json,Mr. RICHARDSON,House,D,1995,1995-03-01
monetary_policy,nightmare december nightmare started poor monetary policy mexico peso plunged bond prices,F000238.json,Mr. FOLEY,House,R,1995,1995-03-01
monetary_policy,ranking member subcommittee domestic international monetary policy support resolution mr speaker reserve,F000184.json,Mr. FLAKE,House,D,1995,1995-03-01
monetary_policy,peso crisis mexico caused bad monetary policy country free trade nafta mexico,K000306.json,Mr. KOLBE,House,R,1995,1995-03-01
monetary_policy,belief times changed nature government monetary policy politics original constraints protected people,C000858.json,Mr. CRAIG,Senate,R,1995,1995-03-02
monetary_policy,inflation rate fell sharply tighter monetary policy mid decade collapse oil prices,C000858.json,Mr. CRAIG,Senate,R,1995,1995-03-02
monetary_policy,scenarios assume federal reserve eases monetary policy maintain unemployment rate baseline level,C000858.json,Mr. CRAIG,Senate,R,1995,1995-03-02
monetary_policy,housing enterprise oversight connection implementation monetary policy ensure safety soundness federally insured,D000217.json,Mr. DELAY,House,R,1995,1995-03-03
monetary_policy,regulation proposed issued connection implementation monetary policy ensure safety soundness federally insured,D000217.json,Mr. DELAY,House,R,1995,1995-03-03
monetary_policy,difficulties having right regard fiscal monetary policy fall dollar problems probably cause,E000284.json,Mr. EXON,Senate,D,1995,1995-03-10
monetary_policy,subsidies substantial deregulation sectors economy monetary policy targeting price stability major objective,F000010.json,Mr. FALEOMAVAEGA,House,D,1995,1995-03-28
monetary_policy,1995 reductions government spending strict monetary policy accelerated structural reforms important enhancements,D000388.json,Mr. DODD,Senate,D,1995,1995-03-30
monetary_policy,know goes closed doors construct monetary policy policy incidentally affects single american,D000432.json,Mr. DORGAN,Senate,D,1995,1995-04-04
monetary_policy,act intended legislation designed politicize monetary policy politicize federal reserve board want,D000432.json,Mr. DORGAN,Senate,D,1995,1995-04-04
monetary_policy,policy matters help nation s monetary policy heads money center bankers accountable,D000432.json,Mr. DORGAN,Senate,D,1995,1995-04-04
monetary_policy,president confirmed senate permitted vote monetary policy matters help nation s monetary,D000432.json,Mr. DORGAN,Senate,D,1995,1995-04-04
monetary_policy,lives american recently fed disclose monetary policy decisions public timely manner fed,D000432.json,Mr. DORGAN,Senate,D,1995,1995-04-04
monetary_policy,large small equal timely information monetary policy decisions provision merely codifies federal,D000432.json,Mr. DORGAN,Senate,D,1995,1995-04-04
monetary_policy,formal channels established fed coordinate monetary policy goals fiscal policies president congress,D000432.json,Mr. DORGAN,Senate,D,1995,1995-04-04
monetary_policy,fed s operations including actions monetary policy transactions direction page s5143 current,D000432.json,Mr. DORGAN,Senate,D,1995,1995-04-04
monetary_policy,reserve board lay goals targets monetary policy members board avenue convey concerns,H000114.json,Mr. HAMILTON,House,D,1995,1995-04-07
monetary_policy,economic conditions factors affecting conduct monetary policy open market operations bank presidents,H000114.json,Mr. HAMILTON,House,D,1995,1995-04-07
monetary_policy,operations bank presidents longer vote monetary policy board governors benefit advice power,H000114.json,Mr. HAMILTON,House,D,1995,1995-04-07
monetary_policy,meetings meetings involve major participants monetary policy decisions process requires formal presentation,H000114.json,Mr. HAMILTON,House,D,1995,1995-04-07
monetary_policy,clinton appear caused significant problems monetary policy progress economy able work result,H000114.json,Mr. HAMILTON,House,D,1995,1995-04-07
monetary_policy,board governors federal reserve responsible monetary policy open market operations second create,H000114.json,Mr. HAMILTON,House,D,1995,1995-04-07
monetary_policy,fomc disclose immediately changes targets monetary policy including targets monetary aggregates credit,H000114.json,Mr. HAMILTON,House,D,1995,1995-04-07
monetary_policy,foreign government second deliberations actions monetary policy matters transactions direction fomc federal,H000114.json,Mr. HAMILTON,House,D,1995,1995-04-07
monetary_policy,acquired open market operations conducted monetary policy purposes 20 billion paid taxpayers,H000114.json,Mr. HAMILTON,House,D,1995,1995-04-07
monetary_policy,fed accountable impairing ability conduct monetary policy bill impose presidential congressional outside,H000114.json,Mr. HAMILTON,House,D,1995,1995-04-07
monetary_policy,reserve s independence injecting politics monetary policy 80 years federal reserve system,H000114.json,Mr. HAMILTON,House,D,1995,1995-04-07
monetary_policy,chairman work immediate disclosure changes monetary policy fourth bill require fomc disclose,H000114.json,Mr. HAMILTON,House,D,1995,1995-04-07
monetary_policy,appointed government officials responsible conduct monetary policy federal reserve bill dissolve federal,H000114.json,Mr. HAMILTON,House,D,1995,1995-04-07
monetary_policy,fed policy decision secret change monetary policy interest rate targets inferred financial,H000114.json,Mr. HAMILTON,House,D,1995,1995-04-07
monetary_policy,cast 5 12 votes determine monetary policy interest rates role federal reserve,H000114.json,Mr. HAMILTON,House,D,1995,1995-04-07
monetary_policy,democratic government public accountability important monetary policy decisions current absence channel formal,H000114.json,Mr. HAMILTON,House,D,1995,1995-04-07
monetary_policy,fit american system democracy control monetary policy federal reserve affects lives americans,H000114.json,Mr. HAMILTON,House,D,1995,1995-04-07
monetary_policy,fails path federal reserve sets monetary policy interest rates affects businessperson worker,H000114.json,Mr. HAMILTON,House,D,1995,1995-04-07
monetary_policy,confirmed senate nonetheless directly participate monetary policy decisions anomaly system democratic government,H000114.json,Mr. HAMILTON,House,D,1995,1995-04-07
monetary_policy,people jeopardizing independence ability conduct monetary policy free political pressure government agency,H000114.json,Mr. HAMILTON,House,D,1995,1995-04-07
monetary_policy,recovery independence federal reserve insulate monetary policy political pressures removes fed normal,H000114.json,Mr. HAMILTON,House,D,1995,1995-04-07
monetary_policy,12 federal reserve banks participate monetary policy decisions federal open market committee,H000114.json,Mr. HAMILTON,House,D,1995,1995-04-07
monetary_policy,public officials solely responsible conduct monetary policy creating formal channel communication president,H000114.json,Mr. HAMILTON,House,D,1995,1995-04-07
monetary_policy,presidents vest sole responsibility conduct monetary policy open market operations seven member,H000114.json,Mr. HAMILTON,House,D,1995,1995-04-07
monetary_policy,federal reserve banks advise board monetary policy federal reserve system consists board,H000114.json,Mr. HAMILTON,House,D,1995,1995-04-07
monetary_policy,appointed government officials nonetheless participate monetary policy decisions membership fomc cast 5,H000114.json,Mr. HAMILTON,House,D,1995,1995-04-07
monetary_policy,agency enjoys fed s prerogatives monetary policy decided secret closed doors federal,H000114.json,Mr. HAMILTON,House,D,1995,1995-04-07
monetary_policy,economics lives subject international trade monetary policy exchange rates mr rowen s,L000556.json,Mr. LAFALCE,House,D,1995,1995-05-01
monetary_policy,broke new ground issues fiscal monetary policy implications appointments federal reserve board,L000556.json,Mr. LAFALCE,House,D,1995,1995-05-01
monetary_policy,federal reserve fed began tighten monetary policy economy overheating causing higher inflation,H000114.json,Mr. HAMILTON,House,D,1995,1995-05-03
monetary_policy,aviation action taken connection implementation monetary policy ensure safety soundness federally insured,W000154.json,Mr. WARNER,Senate,R,1995,1995-06-16
monetary_policy,chapter shall apply rules concern monetary policy proposed implemented board governors federal,D000401.json,Mr. DOLE,Senate,R,1995,1995-06-21
monetary_policy,shall affected sec 807 exemption monetary policy chapter shall apply rules concern,D000401.json,Mr. DOLE,Senate,R,1995,1995-06-21
monetary_policy,bearing foregoing vii rule relating monetary policy safety soundness federally insured depository,D000401.json,Mr. DOLE,Senate,R,1995,1995-06-21
monetary_policy,806 applicability severability 807 exemption monetary policy sec 801 congressional review 1,D000401.json,Mr. DOLE,Senate,R,1995,1995-06-21
monetary_policy,bearing foregoing viii rule relating monetary policy safety soundness federally insured depository,J000189.json,Mr. JOHNSTON,Senate,D,1995,1995-06-28
monetary_policy,806 applicability severability 807 exemption monetary policy sec 801 congressional review 1,J000189.json,Mr. JOHNSTON,Senate,D,1995,1995-06-28
monetary_policy,shall affected sec 807 exemption monetary policy chapter shall apply rules concern,J000189.json,Mr. JOHNSTON,Senate,D,1995,1995-06-28
monetary_policy,chapter shall apply rules concern monetary policy proposed implemented board governors federal,J000189.json,Mr. JOHNSTON,Senate,D,1995,1995-06-28
monetary_policy,bearing foregoing b rule relating monetary policy proposed promulgated board governors federal,G000236.json,Mr. GLENN,Senate,D,1995,1995-06-30
monetary_policy,related future rates wages prices monetary policy protection deposit insurance funds farm,H000445.json,Mr. HEFLIN,Senate,D,1995,1995-07-11
monetary_policy,forth forth b rule relating monetary policy proposed promulgated board governors federal,R000460.json,Mr. ROTH,Senate,R,1995,1995-07-13
monetary_policy,minority member subcommittee domestic international monetary policy mr flake asked given permission,S000948.json,Mr. STOKES,House,D,1995,1995-07-27
monetary_policy,unanimous consent subcommittee international finance monetary policy authorized meet session senate wednesday,D000401.json,Mr. DOLE,Senate,R,1995,1995-08-02
monetary_policy,revenues receipts ii rule relating monetary policy safety soundness federally insured depository,A000356.json,Mr. ASHCROFT,Senate,R,1995,1995-08-11
monetary_policy,handed federal reserve ability regulate monetary policy monetary policy economy seeing ups,H000627.json,Mr. HINCHEY,House,D,1995,1995-09-13
monetary_policy,reserve ability regulate monetary policy monetary policy economy seeing ups downs experienced,H000627.json,Mr. HINCHEY,House,D,1995,1995-09-13
monetary_policy,guidelines federal reserve s conduct monetary policy multiple goals humphrey hawkins laudable,M000019.json,Mr. MACK,Senate,R,1995,1995-09-22
monetary_policy,rates low promotes fine tuning monetary policy fed response current economic trends,M000019.json,Mr. MACK,Senate,R,1995,1995-09-22
monetary_policy,federal reserve s semiannual report monetary policy,J000072.json,Mr. JEFFORDS,Senate,R,1995,1995-09-22
monetary_policy,rates low promotes fine tuning monetary policy fed response current economic trends,M000019.json,Mr. MACK,Senate,R,1995,1995-09-22
monetary_policy,guidelines federal reserve s conduct monetary policy multiple goals humphrey hawkins laudable,M000019.json,Mr. MACK,Senate,R,1995,1995-09-22
monetary_policy,system focus price stability establishing monetary policy ensure stable long term purchasing,C000858.json,Mr. CRAIG,Senate,R,1995,1995-09-25
monetary_policy,impaired economic growth slow pressure monetary policy inflate emerge rosy predictions economic,S000213.json,Ms. SEASTRAND,House,R,1995,1995-11-08
monetary_policy,commend chairman subcommittee domestic international monetary policy members sides committee house realize,F000184.json,Mr. FLAKE,House,D,1995,1995-11-13
monetary_policy,ranking member subcommittee domestic international monetary policy support bill,F000184.json,Mr. FLAKE,House,D,1995,1995-11-13
monetary_policy,mr speaker subcommittee domestic international monetary policy house banking financial services committee,C000243.json,Mr. CASTLE,House,R,1995,1995-11-13
monetary_policy,friend chairman subcommittee domestic international monetary policy allowing discuss issues defense production,M000669.json,Mr. METCALF,House,R,1995,1995-11-15
monetary_policy,rates fed official quoted saying monetary policy certainly respond mere possibility budget,G000153.json,Mr. GIBBONS,House,D,1995,1995-11-17
monetary_policy,chairman banking subcommittee domestic international monetary policy chairman michael castel ranking democratic,G000272.json,Mr. GONZÁLEZ,House,D,1995,1995-12-05
monetary_policy,banking committee s domestic international monetary policy subcommittee chaired markup bill resulted,G000272.json,Mr. GONZÁLEZ,House,D,1995,1995-12-05
monetary_policy,staff great subcommittee domestic international monetary policy gentleman delaware mr castle able,F000184.json,Mr. FLAKE,House,D,1995,1995-12-05
monetary_policy,mr speaker subcommittee domestic international monetary policy house banking financial services committee,C000243.json,Mr. CASTLE,House,R,1995,1995-12-05
monetary_policy,castle chairman subcommittee domestic international monetary policy staff working staff moving important,B000169.json,Mr. BARR,House,R,1995,1995-12-05
monetary_policy,mr speaker subcommittee domestic international monetary policy primary jurisdiction commemorative coin programs,C000243.json,Mr. CASTLE,House,R,1995,1995-12-05
monetary_policy,mr speaker subcommittee domestic international monetary policy primary jurisdiction tied aid credit,C000243.json,Mr. CASTLE,House,R,1995,1995-12-19
monetary_policy,years external accounts surplus supportive monetary policy place aimed restraining exchange reserves,L000504.json,Mr. LUGAR,Senate,R,1995,1995-12-19
monetary_policy,system focus price stability establishing monetary policy ensure stable long term purchasing,K000148.json,Mr. KERRY,Senate,D,1995,1995-12-21
monetary_policy,policy foreign trade customs immigration monetary policy establishment parliamentary assembly presidency constitutional,N000171.json,Mr. NUNN,Senate,D,1995,1995-12-22
monetary_policy,s mexican peso bailout unwise monetary policy practical legacy ill advised decision,B000169.json,Mr. BARR,House,R,1996,1996-01-03
monetary_policy,castle chairman subcommittee domestic international monetary policy believe represents opportunity american people,F000184.json,Mr. FLAKE,House,D,1996,1996-01-23
monetary_policy,process elected president elected congress monetary policy total money economy cost borrowing,M001054.json,Mr. MOYNIHAN,Senate,D,1996,1996-01-26
monetary_policy,taxation demand change way fiscal monetary policy way policies coordinated monetary policy,M001054.json,Mr. MOYNIHAN,Senate,D,1996,1996-01-26
monetary_policy,monetary policy way policies coordinated monetary policy operations federal reserve integral fiscal,M001054.json,Mr. MOYNIHAN,Senate,D,1996,1996-01-26
monetary_policy,basically irresponsible long term fiscal monetary policy country debt brought control spiral,M001085.json,Mr. MURKOWSKI,Senate,R,1996,1996-01-30
monetary_policy,political leaders don t understand monetary policy banker interests dominate federal reserve,B001210.json,Mr. BYRD,Senate,D,1996,1996-02-06
monetary_policy,higher incomes push fuller employment monetary policy come real growth strengthen economy,H000206.json,Mr. HARKIN,Senate,D,1996,1996-02-07
monetary_policy,sorts political issues far ken monetary policy usually ways injure broad ranks,H000206.json,Mr. HARKIN,Senate,D,1996,1996-02-07
monetary_policy,traders wall street pushing tighter monetary policy understand president chairman federal reserve,H000206.json,Mr. HARKIN,Senate,D,1996,1996-02-20
monetary_policy,trade barriers financial condition agriculture monetary policy trade policy issues important farmers,B000179.json,Mr. BARRETT,House,R,1996,1996-02-28
monetary_policy,trade barriers financial conditions agriculture monetary policy trade policy issues important farmers,E000284.json,Mr. EXON,Senate,D,1996,1996-03-12
monetary_policy,overseas somebody congress holding hearings monetary policy country 2 5 percent economic,D000432.json,Mr. DORGAN,Senate,D,1996,1996-03-13
monetary_policy,shall affected sec 509 exemption monetary policy title shall apply rules concern,H000338.json,Mr. HATCH,Senate,R,1996,1996-03-15
monetary_policy,title shall apply rules concern monetary policy proposed implemented board governors federal,H000338.json,Mr. HATCH,Senate,R,1996,1996-03-15
monetary_policy,plant equipment infrastructure technology running monetary policy allow faster economic growth conclusion,H000114.json,Mr. HAMILTON,House,D,1996,1996-03-21
