mot_cible,contexte_complet,fichier,speaker,chamber,party,year,date
federal_reserve,crisis proportions chairman alan greenspan federal reserve said single important long term,R000460.json,Mr. ROTH,Senate,R,1995,1995-01-04
federal_reserve,indulgence page s27 mr president federal reserve reacts anticipated pushes interest rates,F000061.json,Mr. FEINGOLD,Senate,D,1995,1995-01-04
federal_reserve,appropriate federal banking agency likely federal reserve board compliance applicable federal banking,D000492.json,Mr. DREIER,House,R,1995,1995-01-04
federal_reserve,banking proper incident thereto described federal reserve board regulation y 12 cfr,D000492.json,Mr. DREIER,House,R,1995,1995-01-04
federal_reserve,california mountain stands way mountain federal reserve board s ruling regulation e,L000304.json,Mr. LIEBERMAN,Senate,D,1995,1995-01-04
federal_reserve,1 1994 efta filed comments federal reserve board governors response proposed revisions,L000304.json,Mr. LIEBERMAN,Senate,D,1995,1995-01-04
federal_reserve,possibly considering pursuing legal action federal reserve board regulating matter purview efta,L000304.json,Mr. LIEBERMAN,Senate,D,1995,1995-01-04
federal_reserve,funds transfer act eft act federal reserve board declared intention apply reg,L000304.json,Mr. LIEBERMAN,Senate,D,1995,1995-01-04
federal_reserve,funds transfer act ebt programs federal reserve decision essentially changed federal social,L000304.json,Mr. LIEBERMAN,Senate,D,1995,1995-01-04
federal_reserve,progress wider use ebt slowed federal reserve board s decision march apply,L000304.json,Mr. LIEBERMAN,Senate,D,1995,1995-01-04
federal_reserve,stamp recipients appears major concern federal reserve board governor s driving force,L000304.json,Mr. LIEBERMAN,Senate,D,1995,1995-01-04
federal_reserve,support general assistance wic ssi federal reserve board s decision effectively impede,L000304.json,Mr. LIEBERMAN,Senate,D,1995,1995-01-04
federal_reserve,reality people serve unfortunately know federal reserve board decided march 7 1994,L000304.json,Mr. LIEBERMAN,Senate,D,1995,1995-01-04
federal_reserve,programs opposes decisions board governors federal reserve march 1994 apply liability provisions,L000304.json,Mr. LIEBERMAN,Senate,D,1995,1995-01-04
federal_reserve,exempted regulation e 1987 new federal reserve board ruling march 1997 regulation,L000304.json,Mr. LIEBERMAN,Senate,D,1995,1995-01-04
federal_reserve,benefits system ebs halted know federal reserve board recently ruled welfare programs,L000304.json,Mr. LIEBERMAN,Senate,D,1995,1995-01-04
federal_reserve,bill addresses following problems created federal reserve board decision inequitable treatment clients,L000304.json,Mr. LIEBERMAN,Senate,D,1995,1995-01-04
federal_reserve,electronic funds transfer act specifically federal reserve s regulation e california assume,L000304.json,Mr. LIEBERMAN,Senate,D,1995,1995-01-04
federal_reserve,opposing application regulation e ebt federal reserve mistake congress need act ensure,L000304.json,Mr. LIEBERMAN,Senate,D,1995,1995-01-04
federal_reserve,implementation passage legislation goal reached federal reserve considering issue 40 governors wrote,L000304.json,Mr. LIEBERMAN,Senate,D,1995,1995-01-04
federal_reserve,rights individual beneficiaries omb joins federal reserve board commitment protect rights individuals,L000304.json,Mr. LIEBERMAN,Senate,D,1995,1995-01-04
federal_reserve,appeal cost beneficiary omb recommendations federal reserve board requested comment modifications regulation,L000304.json,Mr. LIEBERMAN,Senate,D,1995,1995-01-04
federal_reserve,w wiles secretary board governors federal reserve system washington dc dear mr,L000304.json,Mr. LIEBERMAN,Senate,D,1995,1995-01-04
federal_reserve,deputy director omb board governors federal reserve ask unanimous consent dr rivlin,L000304.json,Mr. LIEBERMAN,Senate,D,1995,1995-01-04
federal_reserve,year greatest concern faulty premise federal reserve board assumption applying efta ebt,L000304.json,Mr. LIEBERMAN,Senate,D,1995,1995-01-04
federal_reserve,states liability unknown magnitude action federal reserve inconsistent legislative intent created benefit,L000304.json,Mr. LIEBERMAN,Senate,D,1995,1995-01-04
federal_reserve,stolen ebt card replaced effect federal reserve s action simple act changing,L000304.json,Mr. LIEBERMAN,Senate,D,1995,1995-01-04
federal_reserve,fee charged recipient transactions action federal reserve stop benefits happening state local,L000304.json,Mr. LIEBERMAN,Senate,D,1995,1995-01-04
federal_reserve,simple extension regulation ebt cards federal reserve dramatically altered social benefits legislation,L000304.json,Mr. LIEBERMAN,Senate,D,1995,1995-01-04
federal_reserve,legislation necessary reverse regulation issued federal reserve board ruling issued march said,L000304.json,Mr. LIEBERMAN,Senate,D,1995,1995-01-04
federal_reserve,economy overtaking japan time 1985 federal reserve chairman alan greenspan said earlier,H000114.json,Mr. HAMILTON,House,D,1995,1995-01-04
federal_reserve,3 percent 1981 1993 chairman federal reserve alan greenspan said single important,R000460.json,Mr. ROTH,Senate,R,1995,1995-01-04
federal_reserve,collapse included secretary treasury chairman federal reserve board governors chairman securities exchange,L000504.json,Mr. LUGAR,Senate,R,1995,1995-01-09
federal_reserve,s treasury department federal reserve federal reserve largest board room meeting table,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-11
federal_reserve,challenge u s treasury department federal reserve federal reserve largest board room,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-11
federal_reserve,lawrence k roos retired president federal reserve board st louis edwin s,B001210.json,Mr. BYRD,Senate,D,1995,1995-01-11
federal_reserve,people adjustable rate mortgages point federal reserve board meets decides going mandate,D000432.json,Mr. DORGAN,Senate,D,1995,1995-01-11
federal_reserve,bashing going offer amendment says federal reserve board meets secret decide want,D000432.json,Mr. DORGAN,Senate,D,1995,1995-01-11
federal_reserve,offer amendment federal reserve board federal reserve board imposes ultimate mandate fact,D000432.json,Mr. DORGAN,Senate,D,1995,1995-01-11
federal_reserve,makes sense going offer amendment federal reserve board federal reserve board imposes,D000432.json,Mr. DORGAN,Senate,D,1995,1995-01-11
federal_reserve,said thought issues awesome talk federal reserve board talk secret transfers billions,K000270.json,Mr. KLINK,House,D,1995,1995-01-11
federal_reserve,balancing congress ought additional restraints federal reserve u s treasury department sets,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-11
federal_reserve,trouble receive special treatment doors federal reserve doors u s treasury voted,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-11
federal_reserve,hostage u s treasury department federal reserve private sector gets trouble receive,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-11
federal_reserve,worry moment past year think federal reserve raised interest rates american people,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-11
federal_reserve,banks payments federal reserve creates federal reserve connected system additional funds coming,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-11
federal_reserve,course deposits people banks payments federal reserve creates federal reserve connected system,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-11
federal_reserve,minimum 9 billion loans mexico federal reserve additional 5 billion plus don,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-11
federal_reserve,know people connected wall street federal reserve supposed understand today going try,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-11
federal_reserve,words paying mortgage payment month federal reserve sit table paying mortgage payment,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-11
federal_reserve,draw 9 billion want outrageous federal reserve board controls deposits currency country,D000191.json,Mr. DEFAZIO,House,D,1995,1995-01-11
federal_reserve,believe tax cut believe chairman federal reserve board told senate yesterday simply,M000725.json,Mr. MILLER,House,D,1995,1995-01-11
federal_reserve,rates lower lose 1 month federal reserve raises interest rates home mortgage,M000725.json,Mr. MILLER,House,D,1995,1995-01-11
federal_reserve,secret conditions secret staff contacted federal reserve told s business don t,D000191.json,Mr. DEFAZIO,House,D,1995,1995-01-11
federal_reserve,banks bank holding companies regulated federal reserve u s treasury depending particular,T000350.json,Mr. TRAFICANT,House,D,1995,1995-01-11
federal_reserve,entities hold voting rights district federal reserve offices regions country sure like,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-11
federal_reserve,intention treasury department enlarge assistance federal reserve concerned commercial banks involved lines,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-11
federal_reserve,momentum nation time economists chairmen federal reserve saying careful wrong don t,M000725.json,Mr. MILLER,House,D,1995,1995-01-11
federal_reserve,aware sure count 5 billion federal reserve putting amazing quickly quickly government,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-11
federal_reserve,gentleman yield think federal reserve hiking interest rates country taking,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-11
federal_reserve,united states policy snap finger federal reserve spend billions dollars federal disclosure,D000191.json,Mr. DEFAZIO,House,D,1995,1995-01-11
federal_reserve,want far afoot federal reserve think interesting people watching know,D000191.json,Mr. DEFAZIO,House,D,1995,1995-01-11
federal_reserve,interest public disclosure freedom information federal reserve board extraordinary powers excuse m,D000191.json,Mr. DEFAZIO,House,D,1995,1995-01-11
federal_reserve,prospects repayment money shipping mexico federal reserve says s business don t,D000191.json,Mr. DEFAZIO,House,D,1995,1995-01-11
federal_reserve,access u s treasury department federal reserve amazing quickly administration responds example,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-11
federal_reserve,senate leadership house administration course federal reserve board person distinguished chairman alan,M001054.json,Mr. MOYNIHAN,Senate,D,1995,1995-01-13
federal_reserve,history democratize gambling treasury department federal reserve expense taxpayers think like citizens,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-17
federal_reserve,meeting secretary treasury nation chairman federal reserve questions asked democrat small d,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-17
federal_reserve,capitol mexico needed help chair federal reserve comes building congress white house,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-17
federal_reserve,realize listening alan greenspan head federal reserve board robert rubin ex managing,D000191.json,Mr. DEFAZIO,House,D,1995,1995-01-17
federal_reserve,prop mexico little mechanism set federal reserve testified congress week said senior,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-17
federal_reserve,page h294 lot need seniors federal reserve shows far away public actually,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-17
federal_reserve,sold federal reserve regional bank federal reserve establish 800 toll free number,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-17
federal_reserve,found laughable today sat listened federal reserve talk taking taxpayers dollars prop,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-17
federal_reserve,wealth imagine oil bonds sold federal reserve regional bank federal reserve establish,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-17
federal_reserve,sixth seventh given commentators including federal reserve officials members zedillo administration mexico,B000944.json,Mr. BROWN,House,D,1995,1995-01-17
federal_reserve,humbly suggest secretary treasury chairman federal reserve fair fair american people pay,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-17
federal_reserve,banks end owning district banks federal reserve money begin taxpayer s money,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-17
federal_reserve,s treasury federal reserve know federal reserve money local bank goes chain,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-17
federal_reserve,line credit u s treasury federal reserve know federal reserve money local,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-17
federal_reserve,creative geniuses u s treasury federal reserve gotten mess know talking ones,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-17
federal_reserve,american workers telling trust trust federal reserve real problem americans going work,M000725.json,Mr. MILLER,House,D,1995,1995-01-17
federal_reserve,job threatened potential job threatened federal reserve board going hike interest rates,M000725.json,Mr. MILLER,House,D,1995,1995-01-17
federal_reserve,going discounted 30 percent time federal reserve board coming asking support economy,M000725.json,Mr. MILLER,House,D,1995,1995-01-17
federal_reserve,said recently chairman alan greenspan federal reserve board testified congress said judgment,D000432.json,Mr. DORGAN,Senate,D,1995,1995-01-18
federal_reserve,index manner recommended board governors federal reserve system result reductions social security,B000243.json,Mr. BAUCUS,Senate,D,1995,1995-01-18
federal_reserve,findings 1 chairman board governors federal reserve system maintained current consumer price,B000243.json,Mr. BAUCUS,Senate,D,1995,1995-01-18
federal_reserve,market committee established section 12a federal reserve act ______ dorgan amendment 119,B000243.json,Mr. BAUCUS,Senate,D,1995,1995-01-18
federal_reserve,term board means board governors federal reserve system 2 term committee means,B000243.json,Mr. BAUCUS,Senate,D,1995,1995-01-18
federal_reserve,thinks unemployment highly desirable members federal reserve volunteer unemployed month want help,O000159.json,Mr. OWENS,House,D,1995,1995-01-18
federal_reserve,4 percent course mr greenspan federal reserve board making rules considers high,O000159.json,Mr. OWENS,House,D,1995,1995-01-18
federal_reserve,cut interest rates bond buyers federal reserve told seniors sorry getting money,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-18
federal_reserve,incentives buy anymore time 1350 federal reserve chairman testified washington week order,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-18
federal_reserve,u s treasury secretary chairman federal reserve specifically speculators hands taxpayers united,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-18
federal_reserve,sec 501 report board governors federal reserve system report required later 30,B000243.json,Mr. BAUCUS,Senate,D,1995,1995-01-18
federal_reserve,leadership democratic party congress chairman federal reserve board immediately impressed quickly person,P000193.json,Mr. PELL,Senate,D,1995,1995-01-19
federal_reserve,regulatory agency means board governors federal reserve system commodity futures trading commission,N000171.json,Mr. NUNN,Senate,D,1995,1995-01-19
federal_reserve,section exempts state ebt programs federal reserve board s regulation e reg,L000304.json,Mr. LIEBERMAN,Senate,D,1995,1995-01-19
federal_reserve,regulatory agency means board governors federal reserve system commodity futures trading commission,N000171.json,Mr. NUNN,Senate,D,1995,1995-01-19
federal_reserve,section exempts state ebt programs federal reserve board s regulation e reg,L000304.json,Mr. LIEBERMAN,Senate,D,1995,1995-01-19
federal_reserve,act 1995 exempts ebt cards federal reserve board s regulation e regulation,L000304.json,Mr. LIEBERMAN,Senate,D,1995,1995-01-19
federal_reserve,leadership congress sides aisle chairman federal reserve board developed plan knew important,P000193.json,Mr. PELL,Senate,D,1995,1995-01-19
federal_reserve,act 1995 exempts ebt cards federal reserve board s regulation e regulation,L000304.json,Mr. LIEBERMAN,Senate,D,1995,1995-01-19
federal_reserve,speaker house running corridors chairman federal reserve running corridors return phone calls,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-19
federal_reserve,billion currency u s treasury federal reserve took vote congress come 6,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-19
federal_reserve,getting money week clinton administration federal reserve started bailing mexico 18 billion,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-19
federal_reserve,congress week u s treasury federal reserve opened lines credit mexico tune,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-19
federal_reserve,city major city ohio attention federal reserve u s treasury money government,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-19
federal_reserve,people appointed u s treasury federal reserve intelligent hardworking americans mindset comes,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-19
federal_reserve,problems run imagine committee chairman federal reserve head treasury come ok chairman,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-19
federal_reserve,dorgan 1 metric conversion 2 federal reserve 3 c p ford 1,D000401.json,Mr. DOLE,Senate,R,1995,1995-01-19
federal_reserve,peso ran trouble u s federal reserve abruptly tightened money year peso,H000789.json,Mr. HORN,House,R,1995,1995-01-20
federal_reserve,school college start study issues federal reserve board monetary policy soon class,D000432.json,Mr. DORGAN,Senate,D,1995,1995-01-23
federal_reserve,federal reserve board mere mention federal reserve board puts students sleep high,D000432.json,Mr. DORGAN,Senate,D,1995,1995-01-23
federal_reserve,intend recorded vote amendment deals federal reserve board mere mention federal reserve,D000432.json,Mr. DORGAN,Senate,D,1995,1995-01-23
federal_reserve,asked included cosponsor amendment offered federal reserve board ask unanimous consent achieve,D000432.json,Mr. DORGAN,Senate,D,1995,1995-01-23
federal_reserve,1 2 percent justification folks federal reserve board imposing america mandate increased,D000432.json,Mr. DORGAN,Senate,D,1995,1995-01-23
federal_reserve,social security recipients substantial assumes federal reserve board s calculations means consequences,D000432.json,Mr. DORGAN,Senate,D,1995,1995-01-23
federal_reserve,believe social security issue assumes federal reserve board s calculations decrease social,D000432.json,Mr. DORGAN,Senate,D,1995,1995-01-23
federal_reserve,policy soon class fast asleep federal reserve board conduct monetary policy country,D000432.json,Mr. DORGAN,Senate,D,1995,1995-01-23
federal_reserve,fed thinks fact believe earth federal reserve board increased interest rates times,D000432.json,Mr. DORGAN,Senate,D,1995,1995-01-23
federal_reserve,1 5 percent shortly chairman federal reserve board statement congress began climb,D000432.json,Mr. DORGAN,Senate,D,1995,1995-01-23
federal_reserve,federal budget federal budget deficit federal reserve board care increased senator connecticut,D000432.json,Mr. DORGAN,Senate,D,1995,1995-01-23
federal_reserve,country substantial impact virtually american federal reserve board controls america s money,D000432.json,Mr. DORGAN,Senate,D,1995,1995-01-23
federal_reserve,payment year ago magic voodoo federal reserve board decisions affect lives virtually,D000432.json,Mr. DORGAN,Senate,D,1995,1995-01-23
federal_reserve,bunch economists bankers find room federal reserve page s1317 board convene room,D000432.json,Mr. DORGAN,Senate,D,1995,1995-01-23
federal_reserve,pays bet members senate know federal reserve board s interest rate increases,D000432.json,Mr. DORGAN,Senate,D,1995,1995-01-23
federal_reserve,subject great emotional debate open federal reserve board goes room shuts door,D000432.json,Mr. DORGAN,Senate,D,1995,1995-01-23
federal_reserve,years private sector plain fact federal reserve board imposes mandate interest rates,D000432.json,Mr. DORGAN,Senate,D,1995,1995-01-23
federal_reserve,thinker allege understand amendment says federal reserve board meets increases interest rates,D000432.json,Mr. DORGAN,Senate,D,1995,1995-01-23
federal_reserve,people want talk interest rates federal reserve board alan greenspan chairman fed,D000432.json,Mr. DORGAN,Senate,D,1995,1995-01-23
federal_reserve,earth behalf different constituencies country federal reserve board serves constituency represents large,D000432.json,Mr. DORGAN,Senate,D,1995,1995-01-23
federal_reserve,behaving amendment circumstance clear simple federal reserve board takes action increase interest,D000432.json,Mr. DORGAN,Senate,D,1995,1995-01-23
federal_reserve,center pole mandates center pole federal reserve board mandating mandates aside wisdom,D000432.json,Mr. DORGAN,Senate,D,1995,1995-01-23
federal_reserve,amendment previously offered senator harkin federal reserve board issue understanding senator harkin,D000432.json,Mr. DORGAN,Senate,D,1995,1995-01-23
federal_reserve,consumer price indexes metric system federal reserve board interesting week debate bill,G000333.json,Mr. GORTON,Senate,R,1995,1995-01-23
federal_reserve,price index probably judgment judgment federal reserve board actually overstates rate inflation,D000432.json,Mr. DORGAN,Senate,D,1995,1995-01-23
federal_reserve,talking context bill mandates simply federal reserve board meet closed room shut,D000432.json,Mr. DORGAN,Senate,D,1995,1995-01-23
federal_reserve,story washington dc press chairman federal reserve board came congress testified thing,D000432.json,Mr. DORGAN,Senate,D,1995,1995-01-23
federal_reserve,5 percent bitterly fought 1994 federal reserve took second significant government action,H000206.json,Mr. HARKIN,Senate,D,1995,1995-01-23
federal_reserve,federal reserve simple simply says federal reserve board meets secret mandates increase,D000432.json,Mr. DORGAN,Senate,D,1995,1995-01-23
federal_reserve,income taxes said 5 years federal reserve estimates 21 billion higher taxes,H000206.json,Mr. HARKIN,Senate,D,1995,1995-01-23
federal_reserve,offering amendment sponsor importantly speaking federal reserve years sponsored legislation audit federal,R000146.json,Mr. REID,Senate,D,1995,1995-01-23
federal_reserve,reserve years sponsored legislation audit federal reserve system offered amendment year year,R000146.json,Mr. REID,Senate,D,1995,1995-01-23
federal_reserve,legislation gets think interesting know federal reserve think audit federal reserve taxpayers,R000146.json,Mr. REID,Senate,D,1995,1995-01-23
federal_reserve,know federal reserve think audit federal reserve taxpayers money senator dorgan spoke,R000146.json,Mr. REID,Senate,D,1995,1995-01-23
federal_reserve,money senator dorgan spoke secrecy federal reserve system spoken federal reserve know,R000146.json,Mr. REID,Senate,D,1995,1995-01-23
federal_reserve,world controls page s1318 lives federal reserve system speeches unnoticed sorry people,R000146.json,Mr. REID,Senate,D,1995,1995-01-23
federal_reserve,speeches unnoticed sorry people care federal reserve maybe subject interesting pornography murder,R000146.json,Mr. REID,Senate,D,1995,1995-01-23
federal_reserve,deal issues talk lot talk federal reserve impact lives acknowledge work friend,R000146.json,Mr. REID,Senate,D,1995,1995-01-23
federal_reserve,senator north dakota outlining secrecy federal reserve system maybe central intelligence agency,R000146.json,Mr. REID,Senate,D,1995,1995-01-23
federal_reserve,maybe secret things maybe combine federal reserve board federal reserve board knows,R000146.json,Mr. REID,Senate,D,1995,1995-01-23
federal_reserve,maybe combine federal reserve board federal reserve board knows knows idea cia,R000146.json,Mr. REID,Senate,D,1995,1995-01-23
federal_reserve,secrecy federal reserve system spoken federal reserve know body entity world controls,R000146.json,Mr. REID,Senate,D,1995,1995-01-23
federal_reserve,rates affect everybody country saying federal reserve board provide report congress president,R000146.json,Mr. REID,Senate,D,1995,1995-01-23
federal_reserve,unwise dangerously myopic independent role federal reserve setting monetary policy remains critical,S000320.json,Mr. SHELBY,Senate,R,1995,1995-01-23
federal_reserve,spends time hill testifying committee federal reserve engaging monetary policy decisionmaking amendment,S000320.json,Mr. SHELBY,Senate,R,1995,1995-01-23
federal_reserve,rise strong support dorgan amendment federal reserve actions federal reserve notably interest,H000206.json,Mr. HARKIN,Senate,D,1995,1995-01-23
federal_reserve,dorgan amendment federal reserve actions federal reserve notably interest rate increases year,H000206.json,Mr. HARKIN,Senate,D,1995,1995-01-23
federal_reserve,able deflect reasonable examination impact federal reserve s actions needs better understood,H000206.json,Mr. HARKIN,Senate,D,1995,1995-01-23
federal_reserve,fact suggested alan greenspan chairman federal reserve component scrutinized degree parts measure,H000206.json,Mr. HARKIN,Senate,D,1995,1995-01-23
federal_reserve,debate number senators want speak federal reserve board amendment intention forward amendments,D000432.json,Mr. DORGAN,Senate,D,1995,1995-01-23
federal_reserve,information public policymakers economy effect federal reserve actions lastly wanted comment amendment,H000206.json,Mr. HARKIN,Senate,D,1995,1995-01-23
federal_reserve,assistance grants public debt reimbursements federal reserve banks presiding officer mr thompson,H000725.json,Mr. HOLLINGS,Senate,D,1995,1995-01-23
federal_reserve,relates ultimate mandate occur week federal reserve meet mandate increased interest rates,D000432.json,Mr. DORGAN,Senate,D,1995,1995-01-23
federal_reserve,interest rates country amendment respect federal reserve simple simply says federal reserve,D000432.json,Mr. DORGAN,Senate,D,1995,1995-01-23
federal_reserve,combine bad idea mr president federal reserve raised interest rates times february,R000146.json,Mr. REID,Senate,D,1995,1995-01-23
federal_reserve,exempted justification different treatment fdic federal reserve ncua covered legislation exemption apply,S000064.json,Mr. SARBANES,Senate,D,1995,1995-01-24
federal_reserve,federally insured deposit institutions effect federal reserve fdic national credit union administration,S000064.json,Mr. SARBANES,Senate,D,1995,1995-01-24
federal_reserve,federal financial institution regulatory agencies federal reserve federal deposit insurance corporation national,S000064.json,Mr. SARBANES,Senate,D,1995,1995-01-24
federal_reserve,opens door increasing deficits monetized federal reserve leading continuous reduction value balanced,S000597.json,Mr. SMITH,House,R,1995,1995-01-25
federal_reserve,share belief chairman alan greenspan federal reserve low national savings rate number,N000015.json,Mr. NEAL,House,D,1995,1995-01-25
federal_reserve,country secretary treasury secretary state federal reserve chairman ve got ve got,R000459.json,Mr. ROTH,House,R,1995,1995-01-25
federal_reserve,interest debt way avoiding folks federal reserve board meeting secret increased interest,D000432.json,Mr. DORGAN,Senate,D,1995,1995-01-25
federal_reserve,speaker congress debating bailing mexico federal reserve debating raising interest rates people,T000350.json,Mr. TRAFICANT,House,D,1995,1995-01-26
federal_reserve,corporation include postal service include federal reserve fannie mae know tax compliance,L000397.json,Ms. LOFGREN,House,D,1995,1995-01-26
federal_reserve,alan greenspan president united states federal reserve power proposal says congress blessed,O000007.json,Mr. OBEY,House,D,1995,1995-01-26
federal_reserve,probably flexibility government knees beg federal reserve loosen credit thought fdr long,O000007.json,Mr. OBEY,House,D,1995,1995-01-26
federal_reserve,policy proposed promulgated board governors federal reserve system c rule issued federal,R000460.json,Mr. ROTH,Senate,R,1995,1995-01-27
federal_reserve,think gentleman finds necessary exempt federal reserve board agencies bill good conscience,V000087.json,Mr. VENTO,House,D,1995,1995-01-27
federal_reserve,policy proposed promulgated board governors federal reserve system c rule issued federal,R000460.json,Mr. ROTH,Senate,R,1995,1995-01-27
federal_reserve,crisis present nonetheless fully support federal reserve chairman alan greenspan secretary state,M001054.json,Mr. MOYNIHAN,Senate,D,1995,1995-01-27
federal_reserve,host jerry built solutions treasury federal reserve page s1708 international monetary fund,C000858.json,Mr. CRAIG,Senate,R,1995,1995-01-27
federal_reserve,interjection particular process think sound federal reserve board agencies think exempted office,V000087.json,Mr. VENTO,House,D,1995,1995-01-27
federal_reserve,page 23 bill clear exempt federal reserve board regulatory financial responsibilities fdic,V000087.json,Mr. VENTO,House,D,1995,1995-01-27
federal_reserve,understand underwritten foreign debts neighbors federal reserve chairman alan greenspan active promoter,C000858.json,Mr. CRAIG,Senate,R,1995,1995-01-27
federal_reserve,south lobbied high rollers administration federal reserve gain support peso prop working,T000260.json,Mr. TIAHRT,House,R,1995,1995-01-27
federal_reserve,absolutely precedent setting abuse power federal reserve collaboration u s department treasury,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-31
federal_reserve,wrote senator s words talking federal reserve board reality competing trying tax,S000423.json,Mr. SIMON,Senate,D,1995,1995-01-31
federal_reserve,federal reserve chairman new york federal reserve vote congress united states federally,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-31
federal_reserve,international settlements board sit chairman federal reserve chairman new york federal reserve,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-31
federal_reserve,states including u s treasury federal reserve international monetary fund united states,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-31
federal_reserve,importance system banks belonged cleveland federal reserve got trouble 12 years ago,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-31
federal_reserve,live state ohio banks belong federal reserve washington opinion federal reserve district,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-31
federal_reserve,home banks choose pay dues federal reserve system organized districts united states,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-31
federal_reserve,come americans know board governors federal reserve money citizens banks home banks,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-31
federal_reserve,yield thank tremendous work focusing federal reserve important role play country unelected,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-31
federal_reserve,seen secretary treasury telephone chairman federal reserve head usair agree gentleman floor,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-31
federal_reserve,ends board 24 recently chairman federal reserve alan greenspan chairman new york,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-31
federal_reserve,belong federal reserve washington opinion federal reserve district banks importance system banks,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-31
federal_reserve,wrong politics country reflecting people federal reserve chairman greenspan officials administration republican,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-31
federal_reserve,wages 20 years chairman greenspan federal reserve trying desperately cover tracks crisis,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-31
federal_reserve,desperately cover tracks crisis fact federal reserve s interest rate policies past,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-31
federal_reserve,took deutschemarks yen hold said federal reserve borrow essentially flow funds came,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-31
federal_reserve,borrow essentially flow funds came federal reserve u s treasury terms constitution,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-31
federal_reserve,people wall street speculators time federal reserve open market committee meeting right,K000009.json,Ms. KAPTUR,House,D,1995,1995-01-31
federal_reserve,issues know opposition quarters proposal federal reserve likes current situation believes good,L000174.json,Mr. LEAHY,Senate,D,1995,1995-01-31
federal_reserve,mean paraphrase alan greenspan chairman federal reserve system hard people media interested,M001025.json,Ms. MOSELEY BRAUN,Senate,D,1995,1995-01-31
federal_reserve,issue refers study new york federal reserve board looked budget deficit cost,M001025.json,Ms. MOSELEY BRAUN,Senate,D,1995,1995-01-31
federal_reserve,find spirit carrying conversations people federal reserve united states treasury met officials,B000382.json,Mr. BENNETT,Senate,R,1995,1995-01-31
federal_reserve,present proposal president proposal involves federal reserve system people federal reserve involved,B000382.json,Mr. BENNETT,Senate,R,1995,1995-01-31
federal_reserve,involves federal reserve system people federal reserve involved enforcing conditions mexicans agree,B000382.json,Mr. BENNETT,Senate,R,1995,1995-01-31
federal_reserve,confidence financial community know people federal reserve system principal activity life defend,B000382.json,Mr. BENNETT,Senate,R,1995,1995-01-31
