speech_id,mot_cible,contexte_complet,fichier,speakerid,lastname,firstname,chamber,state,gender,party,district,nonvoting,date
970000177,federal_reserve,ec1 communication chairman board governors federal reserve system transmitting pursuant law twelfth,speeches_97.txt,97104811,BAKER,HOWARD,S,TN,M,R,,voting,1981-01-05
970000236,federal_reserve,revise illadvised interest rate policies federal reserve board impede small business expansion,speeches_97.txt,97108511,SASSER,JAMES,S,TN,M,D,,voting,1981-01-05
970000337,federal_reserve,deficits caused stagnation reduce pressure federal reserve create money end inflation social,speeches_97.txt,,,,,,,,,,1981-01-05
970000543,federal_reserve,presently american enterprise institute chairman federal reserve board afternoon hear larry kudlow,speeches_97.txt,97113601,DOMENICI,PETE,S,NM,M,R,,voting,1981-01-06
970000749,federal_reserve,institute public policy research chairman federal reserve board testify 10 m afternoon,speeches_97.txt,97113601,DOMENICI,PETE,S,NM,M,R,,voting,1981-01-15
970000830,federal_reserve,case moody american administration congress federal reserve board inflation banker knows ir,speeches_97.txt,,,,,,,,,,1981-01-16
970000830,federal_reserve,goods services prices likely rise federal reserve permitted happen nagging question remains,speeches_97.txt,,,,,,,,,,1981-01-16
970000830,federal_reserve,increased hasenough fuel rising inflation federal reserve weak supine derelict duty manage,speeches_97.txt,,,,,,,,,,1981-01-16
970000830,federal_reserve,inflationary increase money supply contend federal reserve like dutch boy finger dike,speeches_97.txt,,,,,,,,,,1981-01-16
970000961,federal_reserve,shelters reduced interest rates pressure federal reserve create money progrowth antiinflationary step,speeches_97.txt,97104561,SCHMITT,HARRISON,S,NM,M,R,,voting,1981-01-19
970000965,federal_reserve,henry wallich member board governors federal reserve system mr william j abernathy,speeches_97.txt,97113601,DOMENICI,PETE,S,NM,M,R,,voting,1981-01-19
970001261,federal_reserve,national prime interest rates manipulated federal reserve board policy inflation inflation high,speeches_97.txt,97106851,MELCHER,JOHN,S,MT,M,D,,voting,1981-01-20
970002071,federal_reserve,remember arthur burns bring people federal reserve board greatly admired arthur burns,speeches_97.txt,97106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1981-01-22
970002184,federal_reserve,securities investors protection corp consultant federal reserve member nyc board education mr,speeches_97.txt,,,,,,,,,,1981-01-22
970002780,federal_reserve,nonbanking activities certain conditions delineated federal reserve board met independent insurance agents,speeches_97.txt,97104041,CANNON,HOWARD,S,NV,M,D,,voting,1981-01-22
970002780,federal_reserve,action 1977 result litigation subsequent federal reserve actions bank holding companies allowed,speeches_97.txt,97104041,CANNON,HOWARD,S,NV,M,D,,voting,1981-01-22
970002870,federal_reserve,expansion inflationfighting tight money policy federal reserve board presidentelect economists think steps,speeches_97.txt,,,,,,,,,,1981-01-22
970003009,federal_reserve,use credit buy stocksknown marginthat federal reserve board sets u s stock,speeches_97.txt,97110080,BROOKS,JACK,H,TX,M,D,9,voting,1981-01-27
970003487,federal_reserve,making private credit expensive spring federal reserve bank san francisco estimated federal,speeches_97.txt,97105301,PERCY,CHARLES,S,IL,M,R,,voting,1981-01-27
970003499,federal_reserve,loans obtained united states violate federal reserve boards margin rules mr president,speeches_97.txt,97105451,TOWER,JOHN,S,TX,M,R,,voting,1981-01-27
970003514,federal_reserve,resurgence inflationary expectations recent efforts federal reserve cope singlehandedly raging inflation sad,speeches_97.txt,97107101,ARMSTRONG,WILLIAM,S,CO,M,R,,voting,1981-01-27
970003514,federal_reserve,ways encourage business innovation investment federal reserve essential role play expected carry,speeches_97.txt,97107101,ARMSTRONG,WILLIAM,S,CO,M,R,,voting,1981-01-27
970003514,federal_reserve,members include secretaries treasury chairmen federal reserve board chairman council economic advisers,speeches_97.txt,97107101,ARMSTRONG,WILLIAM,S,CO,M,R,,voting,1981-01-27
970003610,federal_reserve,speaker today introduced resolution calling federal reserve board action bring interest rates,speeches_97.txt,97106320,MOTTL,RONALD,H,OH,M,D,23,voting,1981-01-28
970004260,federal_reserve,set hearings include representatives administration federal reserve board business financial communities expert,speeches_97.txt,97108301,HEINZ,HENRY,S,PA,M,R,,voting,1981-01-29
970005092,federal_reserve,states end 1979 according latest federal reserve figures banks capital totaled 21,speeches_97.txt,,,,,,,,,,1981-02-03
970005158,federal_reserve,chair rade provide relief farmman federal reserve board ers cited dangers enacting,speeches_97.txt,97110670,PANETTA,LEON,H,CA,M,D,16,voting,1981-02-04
970005169,federal_reserve,methods competition safeguard comptroller currency federal reserve board federal deposit insurance corporation,speeches_97.txt,97113120,LAFALCE,JOHN,H,NY,M,D,36,voting,1981-02-04
970005173,federal_reserve,head removed performance accountability chairman federal reserve board individual nation responsible onehalf,speeches_97.txt,97114100,DORGAN,BYRON,H,ND,M,D,0,voting,1981-02-04
970005173,federal_reserve,miserable millions americans lawmakers wrote federal reserve act 1913 intended fed chairman,speeches_97.txt,97114100,DORGAN,BYRON,H,ND,M,D,0,voting,1981-02-04
970005173,federal_reserve,long hard debate structure policies federal reserve system bill intended sharpen debate,speeches_97.txt,97114100,DORGAN,BYRON,H,ND,M,D,0,voting,1981-02-04
970005220,federal_reserve,played big role lives led federal reserve board series roller coaster monetary,speeches_97.txt,,,,,,,,,,1981-02-04
970005220,federal_reserve,retirement act time talk changes federal reserve board think appropriate start talking,speeches_97.txt,,,,,,,,,,1981-02-04
970005220,federal_reserve,nobodyand problem mr volcker chairman federal reserve board opinion led federal reserve,speeches_97.txt,,,,,,,,,,1981-02-04
970005220,federal_reserve,federal reserve board opinion led federal reserve stairway trouble compounded relieved problems,speeches_97.txt,,,,,,,,,,1981-02-04
970005220,federal_reserve,worse americans paul volcker charge federal reserve board unlike public ficials held,speeches_97.txt,,,,,,,,,,1981-02-04
970005220,federal_reserve,legislation provide means holding chairman federal reserve board accountable performance providing means,speeches_97.txt,,,,,,,,,,1981-02-04
970005270,federal_reserve,etockman sang song new surprising federal reserve board chairman paul volcker joined,speeches_97.txt,97106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1981-02-05
970005270,federal_reserve,billion body day wecan denounce federal reserve high interest rates inflation continue,speeches_97.txt,97106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1981-02-05
970005272,federal_reserve,director office management budget chairman federal reserve board director congressional budget office,speeches_97.txt,97114511,SPECTER,ARLEN,S,PA,M,R,,voting,1981-02-05
970005276,federal_reserve,secretary regan omb director stockman federal reserve chairman volcker cbo director rivlin,speeches_97.txt,97114621,BYRD,ROBERT,S,WV,M,D,,voting,1981-02-05
970005276,federal_reserve,fiscal 1983 scenario wouldin words federal reserve chairman volckercause swamped inflation high,speeches_97.txt,97114621,BYRD,ROBERT,S,WV,M,D,,voting,1981-02-05
970005287,federal_reserve,fiscal policy addition independent perspectives federal reserve board chairman paul volcker private,speeches_97.txt,97104561,SCHMITT,HARRISON,S,NM,M,R,,voting,1981-02-05
970005295,federal_reserve,management budget paul volcker chairman federal reserve board alice rivln director congressional,speeches_97.txt,97109141,HATFIELD,MARK,S,OR,M,R,,voting,1981-02-05
970005670,federal_reserve,comply earlier accordance regulations promulgated federal reserve board statutory provisions clear new,speeches_97.txt,97111021,CHAFEE,JOHN,S,RI,M,R,,voting,1981-02-05
970005680,federal_reserve,michael evans alan greenspan chairman federal reserve board mr paul volcker number,speeches_97.txt,97108191,DECONCINI,DENNIS,S,AZ,M,D,,voting,1981-02-05
970005879,federal_reserve,meet bills told chairman volcker federal reserve hearing joint economic committee morning,speeches_97.txt,97105730,BROWN,CLARENCE,H,OH,M,R,7,voting,1981-02-05
970006452,federal_reserve,creation moneythrough government solve rrob federal reserve system purchase 1cm l andlizng,speeches_97.txt,97119591,GRASSLEY,CHARLES,S,IA,M,R,,voting,1981-02-06
970006712,federal_reserve,commerce economic growth 4 encourage federal reserve system moderate creation money credit,speeches_97.txt,,,,,,,,,,1981-02-06
970006798,federal_reserve,money disappeared wiped sponge friends federal reserve bank highly critical congress making,speeches_97.txt,97106851,MELCHER,JOHN,S,MT,M,D,,voting,1981-02-16
970007198,federal_reserve,accurate complete information market prices federal reserve surveys indicate upwards twothirds business,speeches_97.txt,,,,,,,,,,1981-02-18
970007198,federal_reserve,available particular time emphasis added federal reserve survey clearly established prime rate,speeches_97.txt,,,,,,,,,,1981-02-18
970007198,federal_reserve,contracts facto prime rate established federal reserve percent tilan publicly announced prime,speeches_97.txt,,,,,,,,,,1981-02-18
970007217,federal_reserve,money supply fully recognize independence federal reserve system interfere undermine independence consult,speeches_97.txt,,,,,,,,,,1981-02-18
970007217,federal_reserve,interfere undermine independence consult regularly federal reserve board onl aspects 1sm0 nomic,speeches_97.txt,,,,,,,,,,1981-02-18
970007366,federal_reserve,conduct monetary policy board governors federal reserve system federal open market committee,speeches_97.txt,97106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1981-02-19
970007366,federal_reserve,burns know eminent economist chairman federal reserve board burns committee bipartisan group,speeches_97.txt,97106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1981-02-19
970007366,federal_reserve,recommendation monetary policy states rnbility federal reserve system combat inflation past limited,speeches_97.txt,97106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1981-02-19
970007366,federal_reserve,thrust monetary policy appropriately restrictive federal reserve remain faithful agent congress continue,speeches_97.txt,97106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1981-02-19
970007366,federal_reserve,congress approve resolution send message federal reserve board support congress pursue policies,speeches_97.txt,97106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1981-02-19
970007366,federal_reserve,exacerbate inflation fully agree recommendations federal reserve probably continue principal antiinflation fighter,speeches_97.txt,97106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1981-02-19
970007366,federal_reserve,course means burden fighting inflation federal reserve board federal reserve board follow,speeches_97.txt,97106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1981-02-19
970007366,federal_reserve,fighting inflation federal reserve board federal reserve board follow policies drive interest,speeches_97.txt,97106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1981-02-19
970007366,federal_reserve,congress insist mr president choices federal reserve difficult painful given current recent,speeches_97.txt,97106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1981-02-19
970007366,federal_reserve,current recent past rates inflation federal reserve little choice firm restraining growth,speeches_97.txt,97106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1981-02-19
970007366,federal_reserve,dramatically precise reason resolution calls federal reserve continue pursub antiinflationary monetary policies,speeches_97.txt,97106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1981-02-19
970007366,federal_reserve,mr president resolution parts calls federal reserve adhere longrun antiinflation policy significant,speeches_97.txt,97106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1981-02-19
970007366,federal_reserve,longterm investment second resolution calis federal reserve pursue policies remainder 1981 1982,speeches_97.txt,97106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1981-02-19
970007366,federal_reserve,course monetary policy set forth federal reserve february 1980 report congress indicated,speeches_97.txt,97106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1981-02-19
970007366,federal_reserve,ranges growth monetary aggregates changed federal reserve responsibility set targets targets set,speeches_97.txt,97106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1981-02-19
970007366,federal_reserve,set past year judgment best federal reserve reviewed carefully obtain additional information,speeches_97.txt,97106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1981-02-19
970007366,federal_reserve,short run achieve resolution calls federal reserve work establishing longrun rates growth,speeches_97.txt,97106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1981-02-19
970007366,federal_reserve,stable manner purpose recommendation indicate federal reserve recent years growth money credit,speeches_97.txt,97106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1981-02-19
970007367,federal_reserve,alleviate economic ills brief periods federal reserve sole antiinflation fighter washington struggle,speeches_97.txt,97107771,GARN,EDWIN,S,UT,M,R,,voting,1981-02-19
970007369,federal_reserve,producing filling governments forms cooperation federal reserve board establishing consistent policy limited,speeches_97.txt,97104231,HAYAKAWA,SAMUEL,S,CA,M,R,,voting,1981-02-19
970008097,federal_reserve,imposes restrictions offering cash discounts federal reserve board regulations impose additional restrictions,speeches_97.txt,97108690,ANNUNZIO,FRANK,H,IL,M,D,11,voting,1981-02-24
970008099,federal_reserve,bill eliminate excessive regulatory restrictions federal reserve board place today enforce 5percent,speeches_97.txt,97105980,EVANS,THOMAS,H,DE,M,R,0,voting,1981-02-24
970008107,federal_reserve,bill eliminate excessive regulatory restrictions federal reserve board place today enforce 5percent,speeches_97.txt,97105980,EVANS,THOMAS,H,DE,M,R,0,voting,1981-02-24
970008111,federal_reserve,excessive regulation federal government instance federal reserve board yield 3 minutes ranking,speeches_97.txt,97105980,EVANS,THOMAS,H,DE,M,R,0,voting,1981-02-24
970008112,federal_reserve,establishing legislative history legislation authorizes federal reserve board write regulations understanding correct,speeches_97.txt,97109950,WYLIE,CHALMERS,H,OH,M,R,15,voting,1981-02-24
970008175,federal_reserve,interest rates20percent interest ratespursued current federal reserve board cure in11 59 7,speeches_97.txt,97114100,DORGAN,BYRON,H,ND,M,D,0,voting,1981-02-24
970008834,federal_reserve,set hearings include representatives administration federal reserve board business financial communities expert,speeches_97.txt,97108301,HEINZ,HENRY,S,PA,M,R,,voting,1981-02-26
970008936,federal_reserve,overall na nal economy arree federal reserve ould encouraged reduce wth money,speeches_97.txt,97109621,PELL,CLAIBORNE,S,RI,M,D,,voting,1981-02-27
970009163,federal_reserve,president g william miller chairman federal reserve board secretary treasury today offered,speeches_97.txt,97109621,PELL,CLAIBORNE,S,RI,M,D,,voting,1981-03-03
970009187,federal_reserve,connection formation onebank holding companies federal reserve issued guidelines required applicant demonstrate,speeches_97.txt,97113410,WATKINS,WES,H,OK,M,D,3,voting,1981-03-03
970009187,federal_reserve,small banks financial difficulty maybe federal reserve board wants,speeches_97.txt,97113410,WATKINS,WES,H,OK,M,D,3,voting,1981-03-03
970009319,federal_reserve,securities purchases presumably restriction issued federal reserve situation cftc complicated genuine philosophical,speeches_97.txt,,,,,,,,,,1981-03-03
970009319,federal_reserve,pressures cftc chairman members treasury federal reserve executive branch saw correctly early,speeches_97.txt,,,,,,,,,,1981-03-03
970009360,federal_reserve,joint economic committee democrats plan federal reserve tighten money year second administration,speeches_97.txt,97106370,REUSS,HENRY,H,WI,M,D,5,voting,1981-03-04
970009360,federal_reserve,tighten money year second administration federal reserve coordinate economic policy allies relying,speeches_97.txt,97106370,REUSS,HENRY,H,WI,M,D,5,voting,1981-03-04
970009360,federal_reserve,lower interest rates countries administration federal reserve effectively discourage major banks lending,speeches_97.txt,97106370,REUSS,HENRY,H,WI,M,D,5,voting,1981-03-04
970009361,federal_reserve,today introducing bill reform system federal reserve board governors selected bill require,speeches_97.txt,97113410,WATKINS,WES,H,OK,M,D,3,voting,1981-03-04
970009361,federal_reserve,governors selected bill require seven federal reserve board governors shall come agri,speeches_97.txt,97113410,WATKINS,WES,H,OK,M,D,3,voting,1981-03-04
970009361,federal_reserve,institutions assets 150 million currently federal reserve act says president shall regard,speeches_97.txt,97113410,WATKINS,WES,H,OK,M,D,3,voting,1981-03-04
970009361,federal_reserve,language completely ignored far formation federal reserve boards mandated fair representation new,speeches_97.txt,97113410,WATKINS,WES,H,OK,M,D,3,voting,1981-03-04
970009361,federal_reserve,strong economic foundation broadest sense federal reserve board controls interest rates credit,speeches_97.txt,97113410,WATKINS,WES,H,OK,M,D,3,voting,1981-03-04
970009362,federal_reserve,energy prices foolish time congress federal reserve accountable mistakes time real supplyside,speeches_97.txt,97114100,DORGAN,BYRON,H,ND,M,D,0,voting,1981-03-04
970009362,federal_reserve,rate monkey u s economy federal reserve board chairman paul volcker think,speeches_97.txt,97114100,DORGAN,BYRON,H,ND,M,D,0,voting,1981-03-04
970009369,federal_reserve,credit generally think bear mind federal reserve board embarked form credit allocation,speeches_97.txt,97105680,BLANCHARD,JAMES,H,MI,M,D,18,voting,1981-03-04
970009369,federal_reserve,tax code fourth way let federal reserve board policies tight money federal,speeches_97.txt,97105680,BLANCHARD,JAMES,H,MI,M,D,18,voting,1981-03-04
970009369,federal_reserve,reserve board policies tight money federal reserve board continues undermine industrial base,speeches_97.txt,97105680,BLANCHARD,JAMES,H,MI,M,D,18,voting,1981-03-04
970009451,federal_reserve,level continued high interest policies federal reserve reagan administration 1981 second consecutive,speeches_97.txt,97107970,ST. GERMAIN,FERNAND,H,RI,M,D,1,voting,1981-03-04
970009451,federal_reserve,renewal administration struck monetary accord federal reserve board virtually guarantees year punishing,speeches_97.txt,97107970,ST. GERMAIN,FERNAND,H,RI,M,D,1,voting,1981-03-04
970009451,federal_reserve,economic outlook improves years ask federal reserve board reagan administration new monetary,speeches_97.txt,97107970,ST. GERMAIN,FERNAND,H,RI,M,D,1,voting,1981-03-04
970009451,federal_reserve,higher interest rates coming year federal reserve told week predicted unemploy ment,speeches_97.txt,97107970,ST. GERMAIN,FERNAND,H,RI,M,D,1,voting,1981-03-04
970009451,federal_reserve,economic indicators recent months uniformly federal reserve telling country continue pursue recessionary,speeches_97.txt,97107970,ST. GERMAIN,FERNAND,H,RI,M,D,1,voting,1981-03-04
970009521,federal_reserve,office conduct complete thorough audit federal reserve system banks bill introduced 1975,speeches_97.txt,,,,,,,,,,1981-03-04
970009521,federal_reserve,general shall audit fiscal year federal reserve board federal advisory council federal,speeches_97.txt,,,,,,,,,,1981-03-04
970009521,federal_reserve,council federal open market committee federal reserve banks branches including transactions system,speeches_97.txt,,,,,,,,,,1981-03-04
970009521,federal_reserve,office shall access books records federal reserve audit federal reserve necessary considering,speeches_97.txt,,,,,,,,,,1981-03-04
970009521,federal_reserve,books records federal reserve audit federal reserve necessary considering bill audit federal,speeches_97.txt,,,,,,,,,,1981-03-04
970009521,federal_reserve,reserve necessary considering bill audit federal reserve 1978 senate committee governmental affairs,speeches_97.txt,,,,,,,,,,1981-03-04
970009521,federal_reserve,expenditure funds amazingly despite declaration federal reserve fdic office comptroller currency empowered,speeches_97.txt,,,,,,,,,,1981-03-04
970009521,federal_reserve,open market committee including transactions federal reserve system open market account d,speeches_97.txt,,,,,,,,,,1981-03-04
970009521,federal_reserve,members board governors officers employees federal reserve system deal topics listed subparagraphs,speeches_97.txt,,,,,,,,,,1981-03-04
970009521,federal_reserve,stands gao forbidden look functions federal reserve curcial system government nations economy,speeches_97.txt,,,,,,,,,,1981-03-04
970009521,federal_reserve,obligations foreign governments use collateral federal reserve notes extraordinary provision law debated,speeches_97.txt,,,,,,,,,,1981-03-04
970009521,federal_reserve,testimony taken example sort power federal reserve remains reach investigatory arm congress,speeches_97.txt,,,,,,,,,,1981-03-04
970009521,federal_reserve,senate committee governmental affairs wrote federal reserve board able independently conduct nations,speeches_97.txt,,,,,,,,,,1981-03-04
970009521,federal_reserve,fed legal fiction trace policies federal reserve merely tracing histories presidential elections,speeches_97.txt,,,,,,,,,,1981-03-04
970009521,federal_reserve,ronald reagan nominee republican party federal reserve board began 6month expansion money,speeches_97.txt,,,,,,,,,,1981-03-04
970009542,federal_reserve,cooperation congress consider budget proposals federal reserve board controls supply money economy,speeches_97.txt,,,,,,,,,,1981-03-04
970009873,federal_reserve,occasional inconveniences introducing bill prohibit federal reserve printing notes denominations 100 provide,speeches_97.txt,,,,,,,,,,1981-03-05
970009873,federal_reserve,longer legal tender long ago federal reserve stopped printing bills denominations larger,speeches_97.txt,,,,,,,,,,1981-03-05
970009876,federal_reserve,require liquidation czech gold located federal reserve bank new york second investment,speeches_97.txt,,,,,,,,,,1981-03-05
970009963,federal_reserve,needs got right kind pressure federal reserve reduce cost interest component parts,speeches_97.txt,97108670,ALEXANDER,WILLIAM,H,AR,M,D,1,voting,1981-03-09
970010072,federal_reserve,parts require timely information treasury federal reserve president federal credit programs effects,speeches_97.txt,,,,,,,,,,1981-03-09
970010072,federal_reserve,timely information department treasury president federal reserve information sources congress able fill,speeches_97.txt,,,,,,,,,,1981-03-09
970010159,federal_reserve,institutes committee fight inflation chaired federal reserve board chairman arthur burns recently,speeches_97.txt,97107380,LUNDINE,STANLEY,H,NY,M,D,39,voting,1981-03-10
970010710,federal_reserve,mr stockman days hear chairman federal reserve system mr volcker days member,speeches_97.txt,97107320,JONES,JAMES,H,OK,M,D,1,voting,1981-03-11
970010828,federal_reserve,department justice consultation hud sba federal reserve board federal home loan bank,speeches_97.txt,,,,,,,,,,1981-03-11
970011042,federal_reserve,existing regulatory disincentives problems exist federal reserve set extremely complicated regulations dealing,speeches_97.txt,97111021,CHAFEE,JOHN,S,RI,M,R,,voting,1981-03-12
970011042,federal_reserve,basis country bill eliminate existing federal reserve board regulations fed necessary issue,speeches_97.txt,97111021,CHAFEE,JOHN,S,RI,M,R,,voting,1981-03-12
970011042,federal_reserve,fed necessary issue regulations indication federal reserve write regulations matter hand bill,speeches_97.txt,97111021,CHAFEE,JOHN,S,RI,M,R,,voting,1981-03-12
970011042,federal_reserve,today includes important provision calls federal reserve board examine relative costs forms,speeches_97.txt,97111021,CHAFEE,JOHN,S,RI,M,R,,voting,1981-03-12
970011042,federal_reserve,twotier pricing hand data provided federal reserve study indicate little subsidization credit,speeches_97.txt,97111021,CHAFEE,JOHN,S,RI,M,R,,voting,1981-03-12
970011044,federal_reserve,study time ago admittedly 1968 federal reserve study said cash customers subsidize,speeches_97.txt,97111021,CHAFEE,JOHN,S,RI,M,R,,voting,1981-03-12
970011044,federal_reserve,study considered turn expensive study federal reserve estimated cost 1 million objections,speeches_97.txt,97111021,CHAFEE,JOHN,S,RI,M,R,,voting,1981-03-12
970011044,federal_reserve,study think irresponsible expenditure sums federal reserve study provided somewhat narrower scope,speeches_97.txt,97111021,CHAFEE,JOHN,S,RI,M,R,,voting,1981-03-12
970011044,federal_reserve,essentially direct question subsidization encourages federal reserve board tap responsible research sources,speeches_97.txt,97111021,CHAFEE,JOHN,S,RI,M,R,,voting,1981-03-12
970011048,federal_reserve,available evidence indicates contrary requesting federal reserve board examine primary issue report,speeches_97.txt,97107771,GARN,EDWIN,S,UT,M,R,,voting,1981-03-12
970011049,federal_reserve,discount restrictive complex rules adopted federal reserve carry legislation regulations carefully spell,speeches_97.txt,97114091,DODD,CHRISTOPHER,S,CT,M,D,,voting,1981-03-12
970011049,federal_reserve,availability discounts disclosed accordance regulations federal reserve removed requirement clear conspicuous disclosure,speeches_97.txt,97114091,DODD,CHRISTOPHER,S,CT,M,D,,voting,1981-03-12
970011049,federal_reserve,pointed thanks initiative issue subject federal reserve study report allow committee longdelayed,speeches_97.txt,97114091,DODD,CHRISTOPHER,S,CT,M,D,,voting,1981-03-12
970011049,federal_reserve,impact terms family budgets point federal reserve study required legislation commend chairman,speeches_97.txt,97114091,DODD,CHRISTOPHER,S,CT,M,D,,voting,1981-03-12
970011055,federal_reserve,drafting oversight initial proposal deleted federal reserve board study credit card transactions,speeches_97.txt,97106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1981-03-12
970011055,federal_reserve,clearly drawn 4to3 vote governors federal reserve board came favor ban surcharges,speeches_97.txt,97106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1981-03-12
970011055,federal_reserve,consumer affairs subcommittee heard testimony federal reserve board consumer federation america consumers,speeches_97.txt,97106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1981-03-12
970011055,federal_reserve,consumer affairs subcommittee heard testimony federal reserve board consumer federation america consumers,speeches_97.txt,97106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1981-03-12
970011055,federal_reserve,prices goods services add doubt federal reserve board hidden fees buried regular,speeches_97.txt,97106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1981-03-12
970011060,federal_reserve,taking place case study 1068 federal reserve board study indicates cash customers,speeches_97.txt,97107771,GARN,EDWIN,S,UT,M,R,,voting,1981-03-12
970011091,federal_reserve,fall understand benefit amendment according federal reserve board study credit card use,speeches_97.txt,97116401,INOUYE,DANIEL,S,HI,M,D,,voting,1981-03-12
970011091,federal_reserve,president according evidence seen simply federal reserve board study found use credit,speeches_97.txt,97116401,INOUYE,DANIEL,S,HI,M,D,,voting,1981-03-12
970011099,federal_reserve,federal agency studied problem including federal reserve fic comptroller currency home loan,speeches_97.txt,97106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1981-03-12
970011101,federal_reserve,federal agency support constantly citing federal reserve board let mrs teeters came,speeches_97.txt,97111021,CHAFEE,JOHN,S,RI,M,R,,voting,1981-03-12
970011114,federal_reserve,federal agencies indicated support amendment federal reserve board federal trade commission federal,speeches_97.txt,97110281,GLENN,JOHN,S,OH,M,D,,voting,1981-03-12
970011129,federal_reserve,bodywas cited distinguished senator hawaii federal reserve study admittedly years ago circumstances,speeches_97.txt,97111021,CHAFEE,JOHN,S,RI,M,R,,voting,1981-03-12
970011137,federal_reserve,purchases study matter know conducted federal reserve board 10 years ago indicated,speeches_97.txt,97110161,DOLE,ROBERT,S,KS,M,R,,voting,1981-03-12
970011137,federal_reserve,debate favor committee bill calls federal reserve board examine credit cards result,speeches_97.txt,97110161,DOLE,ROBERT,S,KS,M,R,,voting,1981-03-12
970011138,federal_reserve,small percentage permitted 5percent limit federal reserve boards regulations remove obstacles real,speeches_97.txt,97111021,CHAFEE,JOHN,S,RI,M,R,,voting,1981-03-12
970011158,federal_reserve,years cash discount act passes federal reserve system conducting study effects charge,speeches_97.txt,97104231,HAYAKAWA,SAMUEL,S,CA,M,R,,voting,1981-03-12
970011158,federal_reserve,act step right direction study federal reserve system complete possibly know gone,speeches_97.txt,97104231,HAYAKAWA,SAMUEL,S,CA,M,R,,voting,1981-03-12
970011158,federal_reserve,colleagues aware need wait completion federal reserve systems study accept amendment today,speeches_97.txt,97104231,HAYAKAWA,SAMUEL,S,CA,M,R,,voting,1981-03-12
970011159,federal_reserve,senior citizens strongly endorse option federal reserve board greatly concerned rampant increases,speeches_97.txt,97105471,TSONGAS,PAUL,S,MA,M,D,,voting,1981-03-12
970011376,federal_reserve,inflation increases new jobs created federal reserve board chairman volcker believes industries,speeches_97.txt,97108071,BENTSEN,LLOYD,S,TX,M,D,,voting,1981-03-12
970011423,federal_reserve,question tax cuts inflationary concluded federal reserve policy essential element inflation fiscal,speeches_97.txt,97105111,JEPSEN,ROGER,S,IA,M,R,,voting,1981-03-12
970011423,federal_reserve,public outside government trust accounts federal reserve 70 billion dollar deficit year,speeches_97.txt,97105111,JEPSEN,ROGER,S,IA,M,R,,voting,1981-03-12
970011423,federal_reserve,deficit financed selling government bonds federal reserve resulting increase supply money reduces,speeches_97.txt,97105111,JEPSEN,ROGER,S,IA,M,R,,voting,1981-03-12
970011423,federal_reserve,fall widely believed deficits cause federal reserve increase money supply deficits seen,speeches_97.txt,97105111,JEPSEN,ROGER,S,IA,M,R,,voting,1981-03-12
970011423,federal_reserve,deficits seen placing great burden federal reserve lighten burden federal reserve creates,speeches_97.txt,97105111,JEPSEN,ROGER,S,IA,M,R,,voting,1981-03-12
970011423,federal_reserve,burden federal reserve lighten burden federal reserve creates money buys bonds federal,speeches_97.txt,97105111,JEPSEN,ROGER,S,IA,M,R,,voting,1981-03-12
970011423,federal_reserve,reserve creates money buys bonds federal reserve required law monetize deficit spirit,speeches_97.txt,97105111,JEPSEN,ROGER,S,IA,M,R,,voting,1981-03-12
970011423,federal_reserve,deficit spirit law explicitly prohibits federal reserve witness restrictions direct sales debt,speeches_97.txt,97105111,JEPSEN,ROGER,S,IA,M,R,,voting,1981-03-12
970011423,federal_reserve,restrictions direct sales debt treasury federal reserve course loophole federal reserve buy,speeches_97.txt,97105111,JEPSEN,ROGER,S,IA,M,R,,voting,1981-03-12
970011423,federal_reserve,treasury federal reserve course loophole federal reserve buy outstanding debt new debt,speeches_97.txt,97105111,JEPSEN,ROGER,S,IA,M,R,,voting,1981-03-12
