speech_id,mot_cible,contexte_complet,fichier,speakerid,lastname,firstname,chamber,state,gender,party,district,nonvoting,date
980054028,monetary_policy,issues areas international trade finance monetary policy commodities development discussions actions taken,speeches_98.txt,,,,,,,,,,1983-06-09
980056417,monetary_policy,urging uturn away stringent fiscal monetary policy stand discredited margaret thatcher shown,speeches_98.txt,,,,,,,,,,1983-06-14
980060695,monetary_policy,mr speaker current debate fiscal monetary policy critically affecting countrys economic future,speeches_98.txt,,,,,,,,,,1983-06-21
980062553,monetary_policy,aggressively reducing deficit undue pressures monetary policy eased fact conference agreement provides,speeches_98.txt,98107410,MITCHELL,PARREN,H,MD,M,D,7,voting,1983-06-23
980062656,monetary_policy,brought tax increases reduces pressure monetary policy short run tax increases reduce,speeches_98.txt,98107830,KEMP,JACK,H,NY,M,R,31,voting,1983-06-23
980062656,monetary_policy,available spending reject notion language monetary policy reduction budget deficits spending restraint,speeches_98.txt,98107830,KEMP,JACK,H,NY,M,R,31,voting,1983-06-23
980062656,monetary_policy,economic thinking failed past sound monetary policy aimed stabilizing prices lowering interest,speeches_98.txt,98107830,KEMP,JACK,H,NY,M,R,31,voting,1983-06-23
980062845,monetary_policy,deficit brought controlpermanently expeditiously tight monetary policy forever hold line administration takes,speeches_98.txt,98109610,PEASE,DONALD,H,OH,M,D,13,voting,1983-06-23
980062890,monetary_policy,program subcommittee chairthe subcommittee domestic monetary policy banking committeeheld hearings month risks,speeches_98.txt,98108230,FAUNTROY,WALTER,H,DC,M,D,0,nonvoting,1983-06-23
980063083,monetary_policy,acting like adversaries fiscal policy monetary policy pulling opposite directions precedent action,speeches_98.txt,98110300,GRADISON,WILLIS,H,OH,M,R,2,voting,1983-06-23
980063083,monetary_policy,economic events mislead public believing monetary policy relieve need difficult choices budget,speeches_98.txt,98110300,GRADISON,WILLIS,H,OH,M,R,2,voting,1983-06-23
980063083,monetary_policy,necessary reduce deficit politically disastrous monetary policy abort recovery likewise accord fed,speeches_98.txt,98110300,GRADISON,WILLIS,H,OH,M,R,2,voting,1983-06-23
980063083,monetary_policy,fiscal policy safely pursue moderate monetary policy agreement congress fed risk continued,speeches_98.txt,98110300,GRADISON,WILLIS,H,OH,M,R,2,voting,1983-06-23
980063683,monetary_policy,april 25 1983 subcommittee domestic monetary policy house committee banking finance urban,speeches_98.txt,,,,,,,,,,1983-06-27
980063683,monetary_policy,liquidity repo market hamper conduct monetary policy recently question arisen securities commodities,speeches_98.txt,,,,,,,,,,1983-06-27
980064852,monetary_policy,migrate 50 years trade policy monetary policy tax lives lot people 19,speeches_98.txt,98110580,MCCLOSKEY,FRANCIS,H,IN,M,D,8,voting,1983-06-28
980064870,monetary_policy,country plore colleagues looking restrictive monetary policy struck address problems inports think,speeches_98.txt,98110860,VALENTINE,ITIMOUS,H,NC,M,D,2,voting,1983-06-28
980065539,monetary_policy,senate banking subcommittee international finance monetary policy heard testimony 1980 embargo agricultural,speeches_98.txt,98114091,DODD,CHRISTOPHER,S,CT,M,D,,voting,1983-06-29
980065551,monetary_policy,credit economy limited factors federal monetary policy level interest rates supply savings,speeches_98.txt,98111431,MOYNIHAN,DANIEL,S,NY,M,D,,voting,1983-06-29
980067016,monetary_policy,nonbank banks agencys ability control monetary policy regulatory authority bank holding companies,speeches_98.txt,98107970,ST. GERMAIN,FERNAND,H,RI,M,D,1,voting,1983-06-30
980067091,monetary_policy,rate understand experts pay attention monetary policy years ago interest rates money,speeches_98.txt,,,,,,,,,,1983-06-30
980067091,monetary_policy,congress use political trends tightening monetary policy 1981 early 1982 difficult fight,speeches_98.txt,,,,,,,,,,1983-06-30
980067091,monetary_policy,recovery begun sooner judgment relied monetary policy recent years run economy president,speeches_98.txt,,,,,,,,,,1983-06-30
980067091,monetary_policy,economy inflation continue main focus monetary policy balance year 1984 prospect continued,speeches_98.txt,,,,,,,,,,1983-06-30
980067091,monetary_policy,reserve face tough choices loosen monetary policy risk renewed inflation stay antiinflation,speeches_98.txt,,,,,,,,,,1983-06-30
980067091,monetary_policy,record deficits rising pressure easier monetary policy backdrop great international financial instability,speeches_98.txt,,,,,,,,,,1983-06-30
980068875,monetary_policy,actions areas international trade finance monetary policy commodities development statement wish submit,speeches_98.txt,,,,,,,,,,1983-07-12
980068893,monetary_policy,interest rates continue tick tightening monetary policy higher failure parties concerned reach,speeches_98.txt,98120010,KAPTUR,MARCY,H,OH,F,D,9,voting,1983-07-13
980068893,monetary_policy,concerned reach agreement coordinated fiscal monetary policy stifle recovery home abroad,speeches_98.txt,98120010,KAPTUR,MARCY,H,OH,F,D,9,voting,1983-07-13
980069018,monetary_policy,suggest reagan administration wants deal monetary policy address conduct people appoints federal,speeches_98.txt,98112710,VENTO,BRUCE,H,MN,M,D,4,voting,1983-07-13
980071603,monetary_policy,deliberately raise interest rates tightening monetary policy house republican leadership considered arguments,speeches_98.txt,,,,,,,,,,1983-07-14
980071603,monetary_policy,money supply reliable indicator proper monetary policy major indicator indicates imminent resurgence,speeches_98.txt,,,,,,,,,,1983-07-14
980071603,monetary_policy,resurgence inflation circumstances significant tightening monetary policy appear warranted leadership said letter,speeches_98.txt,,,,,,,,,,1983-07-14
980073023,monetary_policy,economic theory justify continuation tight monetary policy federal reserve board realistic look,speeches_98.txt,98107931,QUAYLE,JAMES,S,IN,M,R,,voting,1983-07-18
980073023,monetary_policy,current economic fiscal conditions design monetary policy capable sustaining economic growth conditions,speeches_98.txt,98107931,QUAYLE,JAMES,S,IN,M,R,,voting,1983-07-18
980073023,monetary_policy,sustaining economic growth conditions appropriate monetary policy implemented maintained consistant manner current,speeches_98.txt,98107931,QUAYLE,JAMES,S,IN,M,R,,voting,1983-07-18
980073023,monetary_policy,resolution resolution addressed concern tight monetary policy cut short kind economic recovery,speeches_98.txt,98107931,QUAYLE,JAMES,S,IN,M,R,,voting,1983-07-18
980073023,monetary_policy,expanding federal deficits excessively restrictive monetary policy fears future course inflation attack,speeches_98.txt,98107931,QUAYLE,JAMES,S,IN,M,R,,voting,1983-07-18
980073023,monetary_policy,economic recovery maintained realize tight monetary policy 3 years helped lower inflation,speeches_98.txt,98107931,QUAYLE,JAMES,S,IN,M,R,,voting,1983-07-18
980073023,monetary_policy,patient cure disease convinced easing monetary policy inevitably lead type inflation saw,speeches_98.txt,98107931,QUAYLE,JAMES,S,IN,M,R,,voting,1983-07-18
980073023,monetary_policy,status recovery delicate tampered convinced monetary policy conducted way acheve lower level,speeches_98.txt,98107931,QUAYLE,JAMES,S,IN,M,R,,voting,1983-07-18
980073023,monetary_policy,advisers work insure compatibility fiscal monetary policy achieve stable vigorous economic recovery,speeches_98.txt,98107931,QUAYLE,JAMES,S,IN,M,R,,voting,1983-07-18
980073701,monetary_policy,rates attributed unique combination tight monetary policy undertaken federal reserve loose fiscal,speeches_98.txt,98111021,CHAFEE,JOHN,S,RI,M,R,,voting,1983-07-20
980075012,monetary_policy,largely exclusively blamed overly stringent monetary policy practiced federal reserve board feel,speeches_98.txt,98106111,HAWKINS,PAULA,S,FL,F,R,,voting,1983-07-20
980075591,monetary_policy,mexico forcing suffer consequences erratic monetary policy pesodollar link broken mexican economy,speeches_98.txt,98107830,KEMP,JACK,H,NY,M,R,31,voting,1983-07-21
980075591,monetary_policy,spiraling devaluations current system international monetary policy economies nowin systemfor mexico disaster,speeches_98.txt,98107830,KEMP,JACK,H,NY,M,R,31,voting,1983-07-21
980076707,monetary_policy,senate thursday july 21 hold monetary policy hearing required humphreyhawkins act,speeches_98.txt,98105451,TOWER,JOHN,S,TX,M,R,,voting,1983-07-21
980077821,monetary_policy,subcommittee international tr de investment monetary policy section 2 b 3 iii,speeches_98.txt,98110650,NEAL,STEPHEN,H,NC,M,D,5,voting,1983-07-25
980078396,monetary_policy,august recess committee busy nominations monetary policy issues clear federal regulatory agencies,speeches_98.txt,98107771,GARN,EDWIN,S,UT,M,R,,voting,1983-07-26
980078594,monetary_policy,appropriate u s contribution housing monetary policy aflcio crease resources international april,speeches_98.txt,,,,,,,,,,1983-07-26
980079102,monetary_policy,trade position best thing restore monetary policy value currency guaranteed interest rates,speeches_98.txt,98107830,KEMP,JACK,H,NY,M,R,31,voting,1983-07-26
980079105,monetary_policy,try strengthen yen going tell monetary policy authorities devalue dollar weaken dollar,speeches_98.txt,98107830,KEMP,JACK,H,NY,M,R,31,voting,1983-07-26
980080317,monetary_policy,certainly federal reserve role play monetary policy certainly impact shortterm interest rates,speeches_98.txt,98107771,GARN,EDWIN,S,UT,M,R,,voting,1983-07-27
980080317,monetary_policy,policy fed virtually nonexistent conducting monetary policy easy circumstances simply runaway spending,speeches_98.txt,98107771,GARN,EDWIN,S,UT,M,R,,voting,1983-07-27
980080318,monetary_policy,burns dominated federal reserve board monetary policy 8 years profound convincing understanding,speeches_98.txt,98106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1983-07-27
980080318,monetary_policy,took office instituted unique kind monetary policy purpose break worst peacetime inflation,speeches_98.txt,98106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1983-07-27
980080318,monetary_policy,pitifully inadequate taxes cover spending monetary policy overcome inflationary pressure plus inflationary,speeches_98.txt,98106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1983-07-27
980080318,monetary_policy,choice oh sure followed inflationary monetary policy tandem reckless fiscal policy congress,speeches_98.txt,98106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1983-07-27
980080333,monetary_policy,term feels good country followed monetary policy believes best public interest fault,speeches_98.txt,98108511,SASSER,JAMES,S,TN,M,D,,voting,1983-07-27
980080333,monetary_policy,wisely decided delegate daytoday conduct monetary policy federal reserve board created pursuant,speeches_98.txt,98108511,SASSER,JAMES,S,TN,M,D,,voting,1983-07-27
980080336,monetary_policy,senator judgment probably right regard monetary policy think lie agree mr volcker,speeches_98.txt,98106221,LONG,RUSSELL,S,LA,M,D,,voting,1983-07-27
980080337,monetary_policy,affection frankly find disagree sharply monetary policy pursued past 31 2 years,speeches_98.txt,98108511,SASSER,JAMES,S,TN,M,D,,voting,1983-07-27
980080347,monetary_policy,board governors position basis record monetary policy beginning mr volckers term chairman,speeches_98.txt,98118171,HATCH,ORRIN,S,UT,M,R,,voting,1983-07-27
980080347,monetary_policy,historically scenario producing imprudent inflationary monetary policy begins dissatisfaction current level interest,speeches_98.txt,98118171,HATCH,ORRIN,S,UT,M,R,,voting,1983-07-27
980080347,monetary_policy,board time period folly adopt monetary policy pretends know economic conditions including,speeches_98.txt,98118171,HATCH,ORRIN,S,UT,M,R,,voting,1983-07-27
980080347,monetary_policy,mention accurate projections evidence reliability monetary policy indicator future economic trends including,speeches_98.txt,98118171,HATCH,ORRIN,S,UT,M,R,,voting,1983-07-27
980080348,monetary_policy,reservations twofold chairman volcker conducted monetary policy erratic manner leaving future inflation,speeches_98.txt,98106251,MATTINGLY,MACK,S,GA,M,R,,voting,1983-07-27
980080348,monetary_policy,volekers term chairman federal reserve monetary policy administered erratic rollercoasterlike manner unsettling,speeches_98.txt,98106251,MATTINGLY,MACK,S,GA,M,R,,voting,1983-07-27
980080348,monetary_policy,chairman federal reserve responsible administering monetary policy substantial influence policy decisions administration,speeches_98.txt,98106251,MATTINGLY,MACK,S,GA,M,R,,voting,1983-07-27
980080349,monetary_policy,course past 4 years pursued monetary policy possible break countrys worst peacetime,speeches_98.txt,98108781,BRADLEY,WILLIAM,S,NJ,M,D,,voting,1983-07-27
980080350,monetary_policy,restrain inflationary wage price pressures monetary policy actions provide equivalent effect policy,speeches_98.txt,98108471,RIEGLE,DONALD,S,MI,M,D,,voting,1983-07-27
980080352,monetary_policy,lead dignified life vote nomination monetary policy today coming increasing criticism serve,speeches_98.txt,98107681,CRANSTON,ALAN,S,CA,M,D,,voting,1983-07-27
980080352,monetary_policy,ratesgoals irrevocably committed extreme reliance monetary policy exacted high price innocent bystanders,speeches_98.txt,98107681,CRANSTON,ALAN,S,CA,M,D,,voting,1983-07-27
980080352,monetary_policy,bystanders know need sound balanced monetary policy unrestrained growth money supplybut fed,speeches_98.txt,98107681,CRANSTON,ALAN,S,CA,M,D,,voting,1983-07-27
980080357,monetary_policy,reserve faced attempting implement proper monetary policy believe record past 4 years,speeches_98.txt,98108021,SYMMS,STEVEN,S,ID,M,R,,voting,1983-07-27
980080357,monetary_policy,growth money supply need stable monetary policy consistent fiscal policies government subscribe,speeches_98.txt,98108021,SYMMS,STEVEN,S,ID,M,R,,voting,1983-07-27
980080357,monetary_policy,help implement fiscal policies coordinate monetary policy nomination approved,speeches_98.txt,98108021,SYMMS,STEVEN,S,ID,M,R,,voting,1983-07-27
980080640,monetary_policy,esident reagans plan consists stable monetary policy relief burdensome taxes government regulation,speeches_98.txt,98111891,HELMS,JESSE,S,NC,M,R,,voting,1983-07-27
980080674,monetary_policy,hold hearing required budget resolution monetary policy,speeches_98.txt,98113881,STEVENS,TED,S,AK,M,R,,voting,1983-07-27
980081218,monetary_policy,passing reference key role played monetary policy proposal largely shaped federal reserve,speeches_98.txt,,,,,,,,,,1983-07-27
980081219,monetary_policy,rattling woefully short cl compassion monetary policy lowered interest rates poor constructho,speeches_98.txt,,,,,,,,,,1983-07-27
980083455,monetary_policy,trading partners problem fact fiscal monetary policy mix united states odds economic,speeches_98.txt,98108720,AUCOIN,LES,H,OR,M,D,1,voting,1983-07-29
980083455,monetary_policy,fiscal policywith large deficitsand tight monetary policy result high real rates interest,speeches_98.txt,98108720,AUCOIN,LES,H,OR,M,D,1,voting,1983-07-29
980083455,monetary_policy,tight fiscal policy coupled restrictive monetary policy result fairly low real rates,speeches_98.txt,98108720,AUCOIN,LES,H,OR,M,D,1,voting,1983-07-29
980087399,monetary_policy,funds local depository institutions makes monetary policy difficult execute policythe failure pay,speeches_98.txt,98108301,HEINZ,HENRY,S,PA,M,R,,voting,1983-08-03
980087915,monetary_policy,idea thought foreign policy foreign monetary policy foreign agreement president proposed disposed,speeches_98.txt,98107890,MCKINNEY,STEWART,H,CT,M,R,4,voting,1983-08-03
980087946,monetary_policy,examination supervision international level look monetary policy bill chairman brooks committee government,speeches_98.txt,98108730,BARNARD,DRUIE,H,GA,M,D,10,voting,1983-08-03
980087946,monetary_policy,maintain current exclusion federal reserve monetary policy foreign exchange operations gao audit,speeches_98.txt,98108730,BARNARD,DRUIE,H,GA,M,D,10,voting,1983-08-03
980087950,monetary_policy,audit sensitive domestic international financial monetary policy decisions federal reserve board gao,speeches_98.txt,98110080,BROOKS,JACK,H,TX,M,D,9,voting,1983-08-03
980088072,monetary_policy,secretarys responsibilitie6 respect value gold monetary policy duties federal reserveare covered legislation,speeches_98.txt,98107970,ST. GERMAIN,FERNAND,H,RI,M,D,1,voting,1983-08-03
980088075,monetary_policy,deals responsibilities secretary treasury managing monetary policy country goes question powers federal,speeches_98.txt,,,,,,,,,,1983-08-03
980088081,monetary_policy,secretarys responsibilities respect value gold monetary policy duties federal reserveare covered legislation,speeches_98.txt,98107970,ST. GERMAIN,FERNAND,H,RI,M,D,1,voting,1983-08-03
980089979,monetary_policy,administration learned recession recovering power monetary policy influence economy believe new president,speeches_98.txt,,,,,,,,,,1983-08-04
980090120,monetary_policy,interest rates plenty blame new monetary policy experiment new fiscal policy experiment,speeches_98.txt,98113601,DOMENICI,PETE,S,NM,M,R,,voting,1983-08-04
980090120,monetary_policy,certainly reason interest rates rising monetary policy accommodative earlier year recovery progresses,speeches_98.txt,98113601,DOMENICI,PETE,S,NM,M,R,,voting,1983-08-04
980090120,monetary_policy,federal reserve intends caution indicators monetary policy suggest case clear prospect massive,speeches_98.txt,98113601,DOMENICI,PETE,S,NM,M,R,,voting,1983-08-04
980090382,monetary_policy,employee house recently subcommittee domestic monetary policy grandson gerard,speeches_98.txt,,,,,,,,,,1983-08-04
980091810,monetary_policy,chairman subcommittee international trade investment monetary policy section 2 b 3 exportimport,speeches_98.txt,98110650,NEAL,STEPHEN,H,NC,M,D,5,voting,1983-09-13
980092178,monetary_policy,unanimous consent subcommittee international finance monetary policy committee banking housing urban affairs,speeches_98.txt,98104811,BAKER,HOWARD,S,TN,M,R,,voting,1983-09-14
980092823,monetary_policy,economic bluepirint investmentled recovery easing monetary policy economic policy closer keynesian economics,speeches_98.txt,98120010,KAPTUR,MARCY,H,OH,F,D,9,voting,1983-09-14
980092823,monetary_policy,monetary fiscal policy clash restrictive monetary policy expansionary fiscal policy destroy fragile,speeches_98.txt,98120010,KAPTUR,MARCY,H,OH,F,D,9,voting,1983-09-14
980092824,monetary_policy,address point think extremely important monetary policy carry bad fiscal policy going,speeches_98.txt,98115140,REGULA,RALPH,H,OH,M,R,16,voting,1983-09-14
980092824,monetary_policy,strong viable economy productive involved monetary policy complement vice versa f iscal,speeches_98.txt,98115140,REGULA,RALPH,H,OH,M,R,16,voting,1983-09-14
980092824,monetary_policy,issue fiscal policy handle depend monetary policy mention colleagues watching gentleman california,speeches_98.txt,98115140,REGULA,RALPH,H,OH,M,R,16,voting,1983-09-14
980092829,monetary_policy,affected stage business cycle domestic monetary policy international monetary capital trade flows,speeches_98.txt,98107830,KEMP,JACK,H,NY,M,R,31,voting,1983-09-14
980092831,monetary_policy,performance economy 3 years suggests monetary policy exceedingly potent experimented stepping monetary,speeches_98.txt,,,,,,,,,,1983-09-14
980092831,monetary_policy,making value dollar exports competitive monetary policy central fiscal policy need play,speeches_98.txt,,,,,,,,,,1983-09-14
980092847,monetary_policy,committees subcommittee international trade investment monetary policy section 2 b 3 exportimport,speeches_98.txt,98110650,NEAL,STEPHEN,H,NC,M,D,5,voting,1983-09-14
980092886,monetary_policy,rates volume new savings tax monetary policy enlarges future economic growth results,speeches_98.txt,,,,,,,,,,1983-09-14
980096455,monetary_policy,economic committee years leading expert monetary policy capitol hill bob distinguished professional,speeches_98.txt,,,,,,,,,,1983-09-20
980096455,monetary_policy,major figure alerting congress importance monetary policy oversight careful regular reviews conducted,speeches_98.txt,,,,,,,,,,1983-09-20
980096868,monetary_policy,called reporters seeking understanding complexities monetary policy bobs specialty recently example published,speeches_98.txt,98105111,JEPSEN,ROGER,S,IA,M,R,,voting,1983-09-21
980097561,monetary_policy,roll lower rate years change monetary policy result reduction projected interest costs,speeches_98.txt,98108910,DANNEMEYER,WILLIAM,H,CA,M,R,39,voting,1983-09-21
980097614,monetary_policy,government training efforts encouraged restrictive monetary policy discouraged investment outcome worst recession,speeches_98.txt,98106870,OTTINGER,RICHARD,H,NY,M,D,20,voting,1983-09-21
980097666,monetary_policy,tile hand federal reserve loosen monetary policy order credithungry government crowding private,speeches_98.txt,,,,,,,,,,1983-09-21
980097666,monetary_policy,inflation hand federal reserve tighten monetary policy order inflation resurfacing thle deficitdriven,speeches_98.txt,,,,,,,,,,1983-09-21
980098571,monetary_policy,government decisions destabilizing effect indias monetary policy 1971 united states ceased practice,speeches_98.txt,98105301,PERCY,CHARLES,S,IL,M,R,,voting,1983-09-22
980099143,monetary_policy,committees subcommittee international trade investment monetary policy section 2 b 3 exportimport,speeches_98.txt,98110650,NEAL,STEPHEN,H,NC,M,D,5,voting,1983-09-22
980099249,monetary_policy,banking committees subcommittee international finance monetary policy amnply demonstrated benefits strong eximbank,speeches_98.txt,98108301,HEINZ,HENRY,S,PA,M,R,,voting,1983-09-23
980099775,monetary_policy,forced pursue possible avenues regard monetary policy options entirely unacceptable option partially,speeches_98.txt,,,,,,,,,,1983-09-23
980099784,monetary_policy,commission charged reviewing elements fiscal monetary policy particular emphasis causes cyclical structural,speeches_98.txt,,,,,,,,,,1983-09-23
980100172,monetary_policy,efforts reduce regulation business consistent monetary policy pri vate property free enterprise,speeches_98.txt,,,,,,,,,,1983-09-26
980103812,monetary_policy,vital social programs instituted restrictive monetary policy discouraged investment poured billions bloated,speeches_98.txt,98106870,OTTINGER,RICHARD,H,NY,M,D,20,voting,1983-09-29
980103915,monetary_policy,interest rates come follow stable monetary policy interest rates reinforced terms coming,speeches_98.txt,98112540,KASICH,JOHN,H,OH,M,R,12,voting,1983-09-29
980103956,monetary_policy,commission charged reviewing elements fiscal monetary policy particular emphasis causes cyclical structural,speeches_98.txt,,,,,,,,,,1983-09-29
980116224,monetary_policy,government decisions destabilizing effect indias monetary policy 1971 united states ceased practice,speeches_98.txt,98111431,MOYNIHAN,DANIEL,S,NY,M,D,,voting,1983-10-20
980116502,monetary_policy,fiscal course face inevitable clash monetary policy send interest rates inflation rates,speeches_98.txt,98113601,DOMENICI,PETE,S,NM,M,R,,voting,1983-10-21
980119687,monetary_policy,mitterand helmut kohl common economics monetary policy international trade determination west modernize,speeches_98.txt,98107830,KEMP,JACK,H,NY,M,R,31,voting,1983-10-26
980124472,monetary_policy,commission directed review elements fiscal monetary policy analyze options result deficit reductions,speeches_98.txt,,,,,,,,,,1983-11-01
980125695,monetary_policy,deficit reductions directed review fiscal monetary policy analyze options result deficit reductions,speeches_98.txt,98107050,WINN,EDWARD,H,KS,M,R,3,voting,1983-11-02
980126656,monetary_policy,solve aspects problem easing uip monetary policy clearly boost auto industrys sales,speeches_98.txt,98119030,CONYERS,JOHN,H,MI,M,D,1,voting,1983-11-03
980126662,monetary_policy,contrast japanese government retained strict monetary policy designed japanese interest rates low,speeches_98.txt,98108420,MORRISON,BRUCE,H,CT,M,D,3,voting,1983-11-03
980127222,monetary_policy,majority leader directed review fiscal monetary policy analyze options result deficit reductions,speeches_98.txt,98108720,AUCOIN,LES,H,OR,M,D,1,voting,1983-11-03
980127234,monetary_policy,good sense review aspects fiscal monetary policy examine range options yield deficit,speeches_98.txt,98107440,OBRIEN,GEORGE,H,IL,M,R,4,voting,1983-11-03
980132134,monetary_policy,galbraith lucidly outlines central role monetary policy plays continuing domestic recovery averting,speeches_98.txt,,,,,,,,,,1983-11-09
980136055,monetary_policy,inflation inevitabie consequence combination loose monetary policy loose fiscal policy wrenchingly high,speeches_98.txt,,,,,,,,,,1983-11-12
980136055,monetary_policy,future growth inevitable consequence restrictive monetary policy loose fiscal policy substantial foreign,speeches_98.txt,,,,,,,,,,1983-11-12
980139373,monetary_policy,mr speaker subcommittee domestic monetary policy committee banking finance urban affairs,speeches_98.txt,,,,,,,,,,1983-11-16
980139446,monetary_policy,mr speaker recently subcommittee domestic monetary policy thle hotuse banking committee serve,speeches_98.txt,,,,,,,,,,1983-11-16
980140678,monetary_policy,forwp rd vital areas international monetary policy export policy certainly inmportant housing,speeches_98.txt,98114091,DODD,CHRISTOPHER,S,CT,M,D,,voting,1983-11-17
980140948,monetary_policy,priority monetary fiscal policy addition monetary policy times consistent achieving specific goals,speeches_98.txt,,,,,,,,,,1983-11-17
980140948,monetary_policy,demand required employment act puthermore monetary policy geared assist general economic expansion,speeches_98.txt,,,,,,,,,,1983-11-17
980143051,monetary_policy,systemnic change called internationial domestic monetary policy bill want explain comp ound,speeches_98.txt,98107830,KEMP,JACK,H,NY,M,R,31,voting,1983-11-18
980143051,monetary_policy,steadfastly refused enter dialog oin monetary policy intolerable tactic thle imf imf,speeches_98.txt,98107830,KEMP,JACK,H,NY,M,R,31,voting,1983-11-18
980144555,monetary_policy,particularly direction essional record extensions monetary policy saying like point favor monetary,speeches_98.txt,,,,,,,,,,1983-11-18
980144555,monetary_policy,country years ago elected shift monetary policy restrictive greatest growth industry world,speeches_98.txt,,,,,,,,,,1983-11-18
980144555,monetary_policy,great care given years adopt monetary policy fit national international needs know,speeches_98.txt,,,,,,,,,,1983-11-18
980144555,monetary_policy,total borrowed seventies impact world monetary policy simply catastrophic look countries financial,speeches_98.txt,,,,,,,,,,1983-11-18
980145029,monetary_policy,step goal legislation introducing today monetary policy act 1984 tenents monetarism applicable,speeches_98.txt,,,,,,,,,,1983-11-18
980145065,monetary_policy,chairman subcommittee onl international finance monetary policy responsible success effort particularly regard,speeches_98.txt,,,,,,,,,,1983-11-18
980145065,monetary_policy,paul freedenberg economist international finance monetary policy subcommnittee housing portion peter harkins,speeches_98.txt,,,,,,,,,,1983-11-18
980145065,monetary_policy,member subcommittee international trade investment monetary policy congressman neal congressman leach staff,speeches_98.txt,,,,,,,,,,1983-11-18
980145088,monetary_policy,administration tries problem simply admainistrstions monetary policy mr president reviewed important background,speeches_98.txt,,,,,,,,,,1983-11-18
980147405,monetary_policy,committees subcommittee international trade investment monetary policy section 2 b 3 exportimport,speeches_98.txt,98110650,NEAL,STEPHEN,H,NC,M,D,5,voting,1984-01-26
980147440,monetary_policy,economy deficit spending utilized impact monetary policy business cycle removed impact federal,speeches_98.txt,98118171,HATCH,ORRIN,S,UT,M,R,,voting,1984-01-26
980147440,monetary_policy,let look important issues conduct monetary policy damage criticisms conduct monetary policy,speeches_98.txt,98118171,HATCH,ORRIN,S,UT,M,R,,voting,1984-01-26
980147440,monetary_policy,monetary policy damage criticisms conduct monetary policy decades average rate growth money,speeches_98.txt,98118171,HATCH,ORRIN,S,UT,M,R,,voting,1984-01-26
980147440,monetary_policy,growth rate estimate based review monetary policy preceding 9 months healthy 2,speeches_98.txt,98118171,HATCH,ORRIN,S,UT,M,R,,voting,1984-01-26
980147440,monetary_policy,better paying attention feds execution monetary policy trying predict course economy worse,speeches_98.txt,98118171,HATCH,ORRIN,S,UT,M,R,,voting,1984-01-26
980147440,monetary_policy,policy fine tuning economy fiscal monetary policy exactly argument excuse excessive federal,speeches_98.txt,98118171,HATCH,ORRIN,S,UT,M,R,,voting,1984-01-26
980147788,monetary_policy,presented statement record subcommittee domestic monetary policy committee banking finance urban affairs,speeches_98.txt,,,,,,,,,,1984-01-26
980149316,monetary_policy,december 19 1983 subcommittee domestic monetary policy,speeches_98.txt,,,,,,,,,,1984-01-31
980150992,monetary_policy,successfulwhether supply economics monetarism ask monetary policy central bankers world efforts monetary,speeches_98.txt,98118171,HATCH,ORRIN,S,UT,M,R,,voting,1984-02-02
980153256,monetary_policy,face pending recession recession caused monetary policy caused taxes onused business cycles,speeches_98.txt,98108740,BARTLETT,HARRY,H,TX,M,R,3,voting,1984-02-09
980154547,monetary_policy,committees subcommittee international trade investment monetary policy section 2 b 3 exportimport,speeches_98.txt,98110650,NEAL,STEPHEN,H,NC,M,D,5,voting,1984-02-21
980155175,monetary_policy,committees subcommittee international trade investment monetary policy section 2 b 3 exportimport,speeches_98.txt,,,,,,,,,,1984-02-22
980156385,monetary_policy,true inflation rate reduced strong monetary policy paid price average 9 6,speeches_98.txt,98107880,MACKAY,KENNETH,H,FL,M,D,6,voting,1984-02-23
980156491,monetary_policy,particularly chairman subcommittee international finance monetary policy felt appropriate manage bill today,speeches_98.txt,98107771,GARN,EDWIN,S,UT,M,R,,voting,1984-02-27
980156967,monetary_policy,pleased house banking subcommittee domestic monetary policy selected brooklyn sites field hearings,speeches_98.txt,,,,,,,,,,1984-02-27
980157898,monetary_policy,close scrutiny subcommittee international finance monetary policy senate banking committee hold hearings,speeches_98.txt,98108301,HEINZ,HENRY,S,PA,M,R,,voting,1984-02-29
980158528,monetary_policy,deficits difference taxing spending concerned monetary policy think interest rates got think,speeches_98.txt,98106560,BETHUNE,EDWIN,H,AR,M,R,2,voting,1984-03-01
980159189,monetary_policy,matter competence need somebody knows monetary policy require required past people come,speeches_98.txt,98106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1984-03-01
980159189,monetary_policy,20 years agowho know understanding monetary policy spent day working problems federal,speeches_98.txt,98106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1984-03-01
980159191,monetary_policy,high problems major importance setting monetary policy current compositio board include representatives,speeches_98.txt,98109641,PRESSLER,LARRY,S,SD,M,R,,voting,1984-03-01
980159192,monetary_policy,94 8 115 formulation national monetary policy fallen increasingly persons viewpoints tend,speeches_98.txt,98109621,PELL,CLAIBORNE,S,RI,M,D,,voting,1984-03-01
